"# background genes","# genes","category","chart color","description","FDR value","genes","network.SUID","nodes.SUID","p-value","PMID","term name","transferred FDR value","year"
"2265","91","GO Biological Process","","Negative regulation of cellular metabolic process","2.42E-40","CSNK2A1|RELB|GSK3A|CCND1|CYP27B1|NANOG|MAPK14|STK38|SNAI1|RARA|NR0B2|DUSP26|SMAD2|CSNK2A2|EP300|ATF2|DNMT3A|TP63|SRF|CDK6|PATZ1|ASCL1|RB1|GATA6|JAZF1|WNT1|PLK1|RUNX1|CEBPB|SP3|REST|GSK3B|MAF|RLIM|IKZF1|KLHL22|SMAD3|PTPRB|ATF4|HEY1|MYB|SMAD4|FOXM1|RBPJ|E2F1|SREBF1|DNMT1|STAT1|PARP1|DUSP10|PROX1|KDM5B|POU2F1|NFKB2|RUNX2|ATRX|HDAC1|ZBTB17|SF1|WT1|GATA3|SRY|URI1|NR2F2|GLI3|SOX10|HMX1|RELA|BCL6|GLI2|NFIC|SATB1|DUSP7|WWTR1|CDK5|CLOCK|SMAD5|NKRF|RITA1|AKT1|IRF3|NR1H3|MYC|NR2C2|TCF7L2|CTCF|SIX1|CTNNB1|NR1H2|TFAP2A|LDB1","67439","67957|67909|67582|67732|67666|67849|67891|67795|67906|67939|67966|67822|67681|67645|67786|67741|67987|67705|67984|67615|67621|67897|67858|67888|67729|67684|67588|67774|67606|67804|67687|67945|67690|67930|67954|67651|67801|67750|67783|67882|67942|67876|67738|67558|67546|67921|67711|67594|67642|67723|67570|67951|67657|67663|67867|67927|67654|67531|67678|67846|67699|67555|67660|67639|67726|67885|67873|67789|67624|67714|67972|67768|67816|67918|67675|67828|67672|67819|67618|67990|67963|67717|67771|67633|67852|67855|67693|67837|67573|67609|67735","6.01E-43","","GO:0031324","3.961618463401957","0"
"462","51","GO Molecular Function","","DNA-binding transcription activator activity","5.44E-39","MYBL2|GLI1|NFYB|MYOD1|ATF1|SMAD2|E2F3|EPAS1|ATF2|TP63|SRF|RUNX1|CEBPB|SMAD1|FOS|TFE3|MAF|SP1|SMAD3|ATF4|MYB|SMAD4|RBPJ|E2F1|SREBF1|E2F2|NFKB2|RUNX2|LHX2|ZBTB17|TP73|WT1|GATA3|E2F4|ETS1|SOX10|NFE2L2|RELA|NFIC|ERG|CLOCK|FLI1|NKRF|IRF3|NR1H3|MYC|NR2C2|SIX1|DLX5|NR1H2|TFAP2A","67439","67603|67792|67894|67585|67744|67681|67636|68002|67741|67705|67984|67774|67606|67933|67528|67669|67690|67765|67801|67783|67942|67876|67558|67546|67921|67579|67663|67867|67864|67531|67753|67846|67699|67978|67900|67885|67810|67789|67972|67552|67828|67597|67819|67963|67717|67771|67633|67693|67759|67573|67609","1.43E-41","","GO:0001216","3.8264401100301817","0"
"4736","120","GO Biological Process","","Negative regulation of cellular process","8.27E-39","MAPK1|CSNK2A1|RELB|GSK3A|CCND1|CYP27B1|GLI1|NANOG|MAPK14|STK38|SNAI1|MYOD1|RARA|NR0B2|PTPRE|DUSP26|DTX1|CCND2|CSNK1A1|SMAD2|CSNK2A2|E2F3|EP300|ATF2|DNMT3A|TP63|SRF|CDK6|PATZ1|ASCL1|RB1|GATA6|JAZF1|WNT1|FRZB|TLX3|PLK1|RUNX1|CEBPB|SMAD1|SP3|REST|GSK3B|MAF|RLIM|PRKCH|IKZF1|KLHL22|SMAD3|PTPRB|ATF4|HEY1|MYB|SMAD4|FOXM1|RBPJ|E2F1|DUSP9|SREBF1|DNMT1|STAT1|SMURF1|PARP1|DUSP10|PROX1|KDM5B|POU2F1|NFKB2|GLMN|RUNX2|TSC22D3|STK40|ATRX|HDAC1|LHX2|AMER1|TFDP1|ZBTB17|SF1|TP73|WT1|GATA3|RPS6KA3|SRY|URI1|ETS1|HELLS|NR2F2|GLI3|SOX10|NFE2L2|DUSP8|HMX1|RELA|BCL6|GLI2|NFIC|SATB1|ULK3|STK33|DUSP7|WWTR1|CDK5|RPS6KA2|CLOCK|SMAD5|NKRF|RITA1|AKT1|IRF3|NR1H3|MYC|NR2C2|TCF7L2|CTCF|SIX1|CTNNB1|NR1H2|TFAP2A|LDB1","67439","67879|67957|67909|67582|67732|67666|67792|67849|67891|67795|67906|67585|67939|67966|67756|67822|67924|67627|67996|67681|67645|67636|67786|67741|67987|67705|67984|67615|67621|67897|67858|67888|67729|67684|67861|67600|67588|67774|67606|67933|67804|67687|67945|67690|67930|67549|67954|67651|67801|67750|67783|67882|67942|67876|67738|67558|67546|67969|67921|67711|67594|67903|67642|67723|67570|67951|67657|67663|67840|67867|67807|67534|67927|67654|67864|67540|67948|67531|67678|67753|67846|67699|67777|67555|67660|67900|67630|67639|67726|67885|67810|67798|67873|67789|67624|67714|67972|67768|67564|67912|67816|67918|67675|67915|67828|67672|67819|67618|67990|67963|67717|67771|67633|67852|67855|67693|67837|67573|67609|67735","2.11E-41","","GO:0048523","3.8082494490447454","0"
"6207","133","GO Biological Process","","Positive regulation of biological process","1.95E-38","MAPK1|MYBL2|CSNK2A1|RELB|GSK3A|CCND1|CYP27B1|GLI1|USP5|NANOG|MAPK14|SKP1|NFYB|SNAI1|MYOD1|RARA|NR0B2|DUSP26|DTX1|CCND2|CSNK1A1|ATF1|SMAD2|CSNK2A2|E2F3|MAPK3|EP300|EPAS1|ATF2|DNMT3A|TP63|CASP6|SRF|CDK6|PATZ1|ASCL1|RB1|GATA6|WNT1|FRZB|FBXO33|PLK1|RUNX1|CDC25A|CEBPB|SMAD1|FOS|SP3|REST|NSD3|TFE3|GSK3B|MAF|PRKCH|SP1|CASP9|KLHL22|SMAD3|ATF4|HEY1|MYB|STAT5A|SMAD4|FOXM1|RBPJ|E2F1|NFYA|DUSP9|RET|SREBF1|DNMT1|STAT1|SMURF1|E2F2|PARP1|DUSP10|PROX1|KDM5B|POU2F1|NFKB2|GLMN|SMARCA1|RUNX2|NCOA3|ATRX|HDAC1|LHX2|AMER1|TFDP1|ZBTB17|TP73|WT1|GATA3|E2F4|RPS6KA3|SRY|PAX3|ETS1|POU2AF1|NR2F2|GLI3|SOX10|NFE2L2|RELA|BCL6|MAP3K2|GLI2|NFIC|ULK3|ERG|WWTR1|CDK5|UHMK1|RPS6KA2|RNF4|CLOCK|FLI1|SMAD5|NKRF|AKT1|MRTFB|IRF3|NR1H3|MYC|NR2C2|TCF7L2|CTCF|SIX1|CTNNB1|DLX5|NR1H2|TFAP2A|LDB1","67439","67879|67603|67957|67909|67582|67732|67666|67792|67720|67849|67891|67960|67894|67906|67585|67939|67966|67822|67924|67627|67996|67744|67681|67645|67636|67567|67786|68002|67741|67987|67705|67747|67984|67615|67621|67897|67858|67888|67684|67861|68005|67588|67774|67696|67606|67933|67528|67804|67687|67576|67669|67945|67690|67549|67765|67648|67651|67801|67783|67882|67942|67813|67876|67738|67558|67546|67708|67969|67825|67921|67711|67594|67903|67579|67642|67723|67570|67951|67657|67663|67840|67981|67867|67870|67927|67654|67864|67540|67948|67531|67753|67846|67699|67978|67777|67555|67993|67900|67843|67639|67726|67885|67810|67789|67624|67537|67714|67972|67564|67552|67918|67675|67999|67915|67834|67828|67597|67672|67819|67990|67780|67963|67717|67771|67633|67852|67855|67693|67837|67759|67573|67609|67735","5.11E-41","","GO:0048518","3.7709965388637485","0"
"2403","91","GO Biological Process","","Negative regulation of nitrogen compound metabolic process","2.57E-38","CSNK2A1|RELB|GSK3A|CCND1|NANOG|MAPK14|STK38|SNAI1|RARA|NR0B2|DUSP26|SMAD2|CSNK2A2|EP300|ATF2|DNMT3A|TP63|SRF|CDK6|PATZ1|ASCL1|RB1|GATA6|JAZF1|WNT1|PLK1|RUNX1|CEBPB|SP3|REST|GSK3B|MAF|RLIM|IKZF1|SMAD3|PTPRB|ATF4|HEY1|MYB|SMAD4|FOXM1|RBPJ|E2F1|SREBF1|DNMT1|STAT1|PARP1|DUSP10|PROX1|KDM5B|POU2F1|NFKB2|GLMN|RUNX2|ATRX|HDAC1|ZBTB17|SF1|WT1|GATA3|RPS6KA3|SRY|URI1|NR2F2|GLI3|SOX10|HMX1|RELA|BCL6|GLI2|NFIC|SATB1|DUSP7|WWTR1|CDK5|CLOCK|SMAD5|NKRF|RITA1|AKT1|IRF3|NR1H3|MYC|NR2C2|TCF7L2|CTCF|SIX1|CTNNB1|NR1H2|TFAP2A|LDB1","67439","67957|67909|67582|67732|67849|67891|67795|67906|67939|67966|67822|67681|67645|67786|67741|67987|67705|67984|67615|67621|67897|67858|67888|67729|67684|67588|67774|67606|67804|67687|67945|67690|67930|67954|67801|67750|67783|67882|67942|67876|67738|67558|67546|67921|67711|67594|67642|67723|67570|67951|67657|67663|67840|67867|67927|67654|67531|67678|67846|67699|67777|67555|67660|67639|67726|67885|67873|67789|67624|67714|67972|67768|67816|67918|67675|67828|67672|67819|67618|67990|67963|67717|67771|67633|67852|67855|67693|67837|67573|67609|67735","6.87E-41","","GO:0051172","3.759006687666871","0"
"458","50","GO Molecular Function","","DNA-binding transcription activator activity, RNA polymerase II-specific","5.99E-38","MYBL2|GLI1|NFYB|MYOD1|ATF1|SMAD2|E2F3|EPAS1|ATF2|TP63|SRF|RUNX1|CEBPB|SMAD1|FOS|TFE3|MAF|SP1|SMAD3|ATF4|MYB|SMAD4|RBPJ|SREBF1|E2F2|NFKB2|RUNX2|LHX2|ZBTB17|TP73|WT1|GATA3|E2F4|ETS1|SOX10|NFE2L2|RELA|NFIC|ERG|CLOCK|FLI1|NKRF|IRF3|NR1H3|MYC|NR2C2|SIX1|DLX5|NR1H2|TFAP2A","67439","67603|67792|67894|67585|67744|67681|67636|68002|67741|67705|67984|67774|67606|67933|67528|67669|67690|67765|67801|67783|67942|67876|67558|67921|67579|67663|67867|67864|67531|67753|67846|67699|67978|67900|67885|67810|67789|67972|67552|67828|67597|67819|67963|67717|67771|67633|67693|67759|67573|67609","1.7E-40","","GO:0001228","3.722257317761069","0"
"587","53","GO Molecular Function","","Transcription factor binding","1.26E-36","MAPK14|NFYB|MYOD1|RARA|NR0B2|DUSP26|SMAD2|EP300|EPAS1|ATF2|DNMT3A|SRF|ASCL1|RB1|GATA6|RUNX1|CEBPB|FOS|SP3|REST|GSK3B|SP1|SMAD3|ATF4|HEY1|SMAD4|RBPJ|E2F1|SREBF1|STAT1|PARP1|PROX1|SMARCA1|RUNX2|NCOA3|HDAC1|TFDP1|ZBTB17|TP73|GATA3|SRY|ETS1|SOX10|NFE2L2|RELA|BCL6|MYC|TCF7L2|CTCF|SIX1|CTNNB1|NR1H2|LDB1","67439","67891|67894|67585|67939|67966|67822|67681|67786|68002|67741|67987|67984|67897|67858|67888|67774|67606|67528|67804|67687|67945|67765|67801|67783|67882|67876|67558|67546|67921|67594|67642|67570|67981|67867|67870|67654|67948|67531|67753|67699|67555|67900|67885|67810|67789|67624|67771|67852|67855|67693|67837|67573|67735","3.83E-39","","GO:0008134","3.5899629454882436","0"
"2760","94","GO Biological Process","","Negative regulation of macromolecule metabolic process","2.66E-36","CSNK2A1|RELB|GSK3A|CCND1|NANOG|MAPK14|STK38|SNAI1|RARA|NR0B2|DUSP26|SMAD2|CSNK2A2|EP300|ATF2|DNMT3A|TP63|SRF|CDK6|PATZ1|ASCL1|RB1|GATA6|JAZF1|WNT1|PLK1|RUNX1|CEBPB|SMAD1|SP3|REST|GSK3B|MAF|RLIM|IKZF1|SMAD3|PTPRB|ATF4|HEY1|MYB|SMAD4|FOXM1|RBPJ|E2F1|SREBF1|DNMT1|STAT1|PARP1|DUSP10|PROX1|KDM5B|POU2F1|NFKB2|GLMN|RUNX2|ATRX|HDAC1|LHX2|ZBTB17|SF1|WT1|GATA3|RPS6KA3|SRY|URI1|HELLS|NR2F2|GLI3|SOX10|HMX1|RELA|BCL6|GLI2|NFIC|SATB1|DUSP7|WWTR1|CDK5|CLOCK|SMAD5|NKRF|RITA1|AKT1|IRF3|NR1H3|MYC|NR2C2|TCF7L2|CTCF|SIX1|CTNNB1|NR1H2|TFAP2A|LDB1","67439","67957|67909|67582|67732|67849|67891|67795|67906|67939|67966|67822|67681|67645|67786|67741|67987|67705|67984|67615|67621|67897|67858|67888|67729|67684|67588|67774|67606|67933|67804|67687|67945|67690|67930|67954|67801|67750|67783|67882|67942|67876|67738|67558|67546|67921|67711|67594|67642|67723|67570|67951|67657|67663|67840|67867|67927|67654|67864|67531|67678|67846|67699|67777|67555|67660|67630|67639|67726|67885|67873|67789|67624|67714|67972|67768|67816|67918|67675|67828|67672|67819|67618|67990|67963|67717|67771|67633|67852|67855|67693|67837|67573|67609|67735","7.28E-39","","GO:0010605","3.557511836336894","0"
"2982","97","GO Biological Process","","Negative regulation of metabolic process","2.67E-36","CSNK2A1|RELB|GSK3A|CCND1|CYP27B1|NANOG|MAPK14|STK38|SNAI1|RARA|NR0B2|DUSP26|SMAD2|CSNK2A2|EP300|ATF2|DNMT3A|TP63|SRF|CDK6|PATZ1|ASCL1|RB1|GATA6|JAZF1|WNT1|PLK1|RUNX1|CEBPB|SMAD1|SP3|REST|TFE3|GSK3B|MAF|RLIM|IKZF1|KLHL22|SMAD3|PTPRB|ATF4|HEY1|MYB|SMAD4|FOXM1|RBPJ|E2F1|SREBF1|DNMT1|STAT1|PARP1|DUSP10|PROX1|KDM5B|POU2F1|NFKB2|GLMN|RUNX2|ATRX|HDAC1|LHX2|ZBTB17|SF1|WT1|GATA3|RPS6KA3|SRY|URI1|HELLS|NR2F2|GLI3|SOX10|HMX1|RELA|BCL6|GLI2|NFIC|SATB1|DUSP7|WWTR1|CDK5|CLOCK|SMAD5|NKRF|RITA1|AKT1|IRF3|NR1H3|MYC|NR2C2|TCF7L2|CTCF|SIX1|CTNNB1|NR1H2|TFAP2A|LDB1","67439","67957|67909|67582|67732|67666|67849|67891|67795|67906|67939|67966|67822|67681|67645|67786|67741|67987|67705|67984|67615|67621|67897|67858|67888|67729|67684|67588|67774|67606|67933|67804|67687|67669|67945|67690|67930|67954|67651|67801|67750|67783|67882|67942|67876|67738|67558|67546|67921|67711|67594|67642|67723|67570|67951|67657|67663|67840|67867|67927|67654|67864|67531|67678|67846|67699|67777|67555|67660|67630|67639|67726|67885|67873|67789|67624|67714|67972|67768|67816|67918|67675|67828|67672|67819|67618|67990|67963|67717|67771|67633|67852|67855|67693|67837|67573|67609|67735","7.5E-39","","GO:0009892","3.5573488738635426","0"
"5660","126","GO Cellular Component","","Intracellular organelle lumen","2.76E-36","MAPK1|MYBL2|CSNK2A1|RELB|CCND1|GLI1|NANOG|MAPK14|SKP1|NFYB|SNAI1|MYOD1|RARA|NR0B2|DUSP26|DTX1|CCND2|CSNK1A1|ATF1|SMAD2|CSNK2A2|E2F3|MAPK3|EP300|EPAS1|ATF2|DNMT3A|TP63|CASP6|SRF|CDK6|PATZ1|RB1|GATA6|JAZF1|WNT1|TLX3|PLK1|RUNX1|CDC25A|CEBPB|SMAD1|FOS|SP3|REST|NSD3|TFE3|GSK3B|RLIM|SP1|IKZF1|SMAD3|ATF4|HEY1|MYB|STAT5A|SMAD4|FOXM1|RBPJ|E2F1|NFYA|SREBF1|DNMT1|STAT1|SMURF1|E2F2|PARP1|DUSP10|PROX1|KDM5B|POU2F1|NFKB2|SMARCA1|RUNX2|NCOA3|STK40|ATRX|HDAC1|AMER1|TFDP1|ZBTB17|SF1|TP73|WT1|GATA3|E2F4|RPS6KA3|SRY|PAX3|URI1|ETS1|NR2F2|GLI3|SOX10|NFE2L2|RELA|BCL6|MAP3K2|GLI2|NFIC|SATB1|EWSR1|SUMO3|DUSP7|WWTR1|CDK5|UHMK1|RPS6KA2|RNF4|CLOCK|FLI1|SMAD5|NKRF|RITA1|AKT1|IRF3|NR1H3|MYC|NR2C2|TCF7L2|CTCF|SIX1|CTNNB1|NR1H2|TFAP2A|LDB1","67439","67879|67603|67957|67909|67732|67792|67849|67891|67960|67894|67906|67585|67939|67966|67822|67924|67627|67996|67744|67681|67645|67636|67567|67786|68002|67741|67987|67705|67747|67984|67615|67621|67858|67888|67729|67684|67600|67588|67774|67696|67606|67933|67528|67804|67687|67576|67669|67945|67930|67765|67954|67801|67783|67882|67942|67813|67876|67738|67558|67546|67708|67921|67711|67594|67903|67579|67642|67723|67570|67951|67657|67663|67981|67867|67870|67534|67927|67654|67540|67948|67531|67678|67753|67846|67699|67978|67777|67555|67993|67660|67900|67639|67726|67885|67810|67789|67624|67537|67714|67972|67768|67612|67936|67816|67918|67675|67999|67915|67834|67828|67597|67672|67819|67618|67990|67963|67717|67771|67633|67852|67855|67693|67837|67573|67609|67735","9.45E-39","","GO:0070013","3.5559090917934784","0"
"484","49","GO Molecular Function","","DNA-binding transcription factor binding","1.02E-35","MAPK14|NFYB|MYOD1|NR0B2|DUSP26|SMAD2|EP300|EPAS1|ATF2|DNMT3A|SRF|ASCL1|RB1|GATA6|RUNX1|CEBPB|FOS|SP3|REST|GSK3B|SP1|SMAD3|ATF4|HEY1|SMAD4|RBPJ|E2F1|STAT1|PARP1|PROX1|SMARCA1|RUNX2|NCOA3|HDAC1|TFDP1|ZBTB17|TP73|GATA3|SRY|ETS1|SOX10|NFE2L2|RELA|BCL6|MYC|TCF7L2|CTNNB1|NR1H2|LDB1","67439","67891|67894|67585|67966|67822|67681|67786|68002|67741|67987|67984|67897|67858|67888|67774|67606|67528|67804|67687|67945|67765|67801|67783|67882|67876|67558|67546|67594|67642|67570|67981|67867|67870|67654|67948|67531|67753|67699|67555|67900|67885|67810|67789|67624|67771|67852|67837|67573|67735","3.3E-38","","GO:0140297","3.499139982823808","0"
"5313","122","GO Biological Process","","Negative regulation of biological process","1.93E-35","MAPK1|CSNK2A1|RELB|GSK3A|CCND1|CYP27B1|GLI1|NANOG|MAPK14|STK38|SNAI1|MYOD1|RARA|NR0B2|PTPRE|DUSP26|DTX1|CCND2|CSNK1A1|SMAD2|CSNK2A2|E2F3|EP300|ATF2|DNMT3A|TP63|SRF|CDK6|PATZ1|ASCL1|RB1|GATA6|JAZF1|WNT1|FRZB|TLX3|PLK1|RUNX1|CEBPB|SMAD1|SP3|REST|TFE3|GSK3B|MAF|RLIM|PRKCH|IKZF1|KLHL22|SMAD3|PTPRB|ATF4|HEY1|MYB|SMAD4|FOXM1|RBPJ|E2F1|DUSP9|SREBF1|DNMT1|STAT1|SMURF1|E2F2|PARP1|DUSP10|PROX1|KDM5B|POU2F1|NFKB2|GLMN|RUNX2|TSC22D3|STK40|ATRX|HDAC1|LHX2|AMER1|TFDP1|ZBTB17|SF1|TP73|WT1|GATA3|RPS6KA3|SRY|URI1|ETS1|HELLS|NR2F2|GLI3|SOX10|NFE2L2|DUSP8|HMX1|RELA|BCL6|GLI2|NFIC|SATB1|ULK3|STK33|DUSP7|WWTR1|CDK5|RPS6KA2|CLOCK|SMAD5|NKRF|RITA1|AKT1|IRF3|NR1H3|MYC|NR2C2|TCF7L2|CTCF|SIX1|CTNNB1|NR1H2|TFAP2A|LDB1","67439","67879|67957|67909|67582|67732|67666|67792|67849|67891|67795|67906|67585|67939|67966|67756|67822|67924|67627|67996|67681|67645|67636|67786|67741|67987|67705|67984|67615|67621|67897|67858|67888|67729|67684|67861|67600|67588|67774|67606|67933|67804|67687|67669|67945|67690|67930|67549|67954|67651|67801|67750|67783|67882|67942|67876|67738|67558|67546|67969|67921|67711|67594|67903|67579|67642|67723|67570|67951|67657|67663|67840|67867|67807|67534|67927|67654|67864|67540|67948|67531|67678|67753|67846|67699|67777|67555|67660|67900|67630|67639|67726|67885|67810|67798|67873|67789|67624|67714|67972|67768|67564|67912|67816|67918|67675|67915|67828|67672|67819|67618|67990|67963|67717|67771|67633|67852|67855|67693|67837|67573|67609|67735","5.53E-38","","GO:0048519","3.471444269099223","0"
"11025","156","GO Biological Process","","Regulation of cellular process","2.61E-31","MAPK1|MYBL2|CSNK2A1|RELB|GSK3A|CCND1|CYP27B1|GLI1|USP5|NANOG|MAPK14|STK38|NFYB|SNAI1|MYOD1|RARA|NR0B2|PTPRE|DUSP26|DTX1|CCND2|CSNK1A1|ATF1|SMAD2|CSNK2A2|E2F3|MAPK3|EP300|EPAS1|ATF2|DNMT3A|TP63|CASP6|SRF|CDK6|PATZ1|ASCL1|RB1|GATA6|JAZF1|WNT1|FRZB|TLX3|PLK1|RUNX1|NRTN|CDC25A|FAM83B|CEBPB|SMAD1|FOS|SP3|REST|NSD3|TFE3|GSK3B|MAF|RLIM|PRKCH|SP1|CASP9|IKZF1|KLHL22|SMAD3|PTPRB|ATF4|HEY1|MYB|STAT5A|SMAD4|FOXM1|RBPJ|E2F1|NFYA|DUSP9|RET|SREBF1|MAP3K6|DNMT1|STAT1|SMURF1|E2F2|PARP1|DUSP10|PROX1|KDM5B|POU2F1|NFKB2|GLMN|SMARCA1|RUNX2|NCOA3|TSC22D3|STK40|ATRX|HDAC1|LHX2|AMER1|TFDP1|ZBTB17|SF1|TP73|WT1|GATA3|E2F4|RPS6KA3|SRY|PAX3|URI1|ETS1|POU2AF1|HELLS|NR2F2|GLI3|SOX10|NFE2L2|DUSP8|HMX1|RELA|BCL6|HOXD12|MAP3K2|GLI2|NFIC|SATB1|EWSR1|ULK3|WDR83|SUMO3|ERG|STK33|DUSP7|WWTR1|CDK5|UHMK1|RPS6KA2|RNF4|CLOCK|FLI1|SMAD5|NKRF|RITA1|AKT1|MRTFB|IRF3|NR1H3|MYC|NR2C2|TCF7L2|CTCF|SIX1|CTNNB1|DLX5|NR1H2|TFAP2A|LDB1","67439","67879|67603|67957|67909|67582|67732|67666|67792|67720|67849|67891|67795|67894|67906|67585|67939|67966|67756|67822|67924|67627|67996|67744|67681|67645|67636|67567|67786|68002|67741|67987|67705|67747|67984|67615|67621|67897|67858|67888|67729|67684|67861|67600|67588|67774|67975|67696|67762|67606|67933|67528|67804|67687|67576|67669|67945|67690|67930|67549|67765|67648|67954|67651|67801|67750|67783|67882|67942|67813|67876|67738|67558|67546|67708|67969|67825|67921|67591|67711|67594|67903|67579|67642|67723|67570|67951|67657|67663|67840|67981|67867|67870|67807|67534|67927|67654|67864|67540|67948|67531|67678|67753|67846|67699|67978|67777|67555|67993|67660|67900|67843|67630|67639|67726|67885|67810|67798|67873|67789|67624|67543|67537|67714|67972|67768|67612|67564|67831|67936|67552|67912|67816|67918|67675|67999|67915|67834|67828|67597|67672|67819|67618|67990|67780|67963|67717|67771|67633|67852|67855|67693|67837|67759|67573|67609|67735","7.66E-34","","GO:0050794","3.058335949266172","0"
"584","48","GO Molecular Function","","Chromatin binding","4.79E-31","GLI1|MYOD1|RARA|SMAD2|EP300|ATF2|DNMT3A|TP63|SRF|PATZ1|ASCL1|GATA6|CEBPB|FOS|SP3|REST|SMAD3|ATF4|SMAD4|RBPJ|SREBF1|DNMT1|STAT1|SMARCA1|RUNX2|ATRX|HDAC1|LHX2|E2F4|URI1|HELLS|GLI3|SOX10|RELA|BCL6|GLI2|ERG|RNF4|CLOCK|FLI1|IRF3|NR1H3|CTCF|SIX1|CTNNB1|NR1H2|TFAP2A|LDB1","67439","67792|67585|67939|67681|67786|67741|67987|67705|67984|67621|67897|67888|67606|67528|67804|67687|67801|67783|67876|67558|67921|67711|67594|67981|67867|67927|67654|67864|67978|67660|67630|67726|67885|67789|67624|67714|67552|67834|67828|67597|67963|67717|67855|67693|67837|67573|67609|67735","1.65E-33","","GO:0003682","3.031966448658544","0"
"5977","123","GO Molecular Function","","Heterocyclic compound binding","5.23E-31","MAPK1|MYBL2|CSNK2A1|RELB|GSK3A|CYP27B1|GLI1|NANOG|MAPK14|STK38|PFKFB4|NFYB|SNAI1|MYOD1|RARA|CSNK1A1|ATF1|SMAD2|CSNK2A2|E2F3|MAPK3|EP300|EPAS1|ATF2|DNMT3A|TP63|SRF|CDK6|PATZ1|ASCL1|RB1|GATA6|TLX3|PLK1|RUNX1|CEBPB|SMAD1|FOS|SP3|REST|TFE3|GSK3B|MAF|PRKCH|SP1|IKZF1|SMAD3|ATF4|HEY1|MYB|STAT5A|SMAD4|FOXM1|RBPJ|E2F1|NFYA|RET|SREBF1|MAP3K6|DNMT1|STAT1|E2F2|PARP1|PROX1|KDM5B|POU2F1|NFKB2|SMARCA1|RUNX2|STK40|ATRX|HDAC1|LHX2|TFDP1|ZBTB17|SF1|TP73|WT1|GATA3|E2F4|RPS6KA3|SRY|HDLBP|PAX3|ETS1|POU2AF1|HELLS|NR2F2|GLI3|SOX10|NFE2L2|HMX1|RELA|BCL6|HOXD12|MAP3K2|GLI2|NFIC|SATB1|EWSR1|ULK3|ERG|STK33|CDK5|UHMK1|RPS6KA2|RNF4|CLOCK|FLI1|SMAD5|NKRF|AKT1|IRF3|NR1H3|MYC|NR2C2|TCF7L2|CTCF|SIX1|DLX5|NR1H2|TFAP2A|LDB1","67439","67879|67603|67957|67909|67582|67666|67792|67849|67891|67795|67561|67894|67906|67585|67939|67996|67744|67681|67645|67636|67567|67786|68002|67741|67987|67705|67984|67615|67621|67897|67858|67888|67600|67588|67774|67606|67933|67528|67804|67687|67669|67945|67690|67549|67765|67954|67801|67783|67882|67942|67813|67876|67738|67558|67546|67708|67825|67921|67591|67711|67594|67579|67642|67570|67951|67657|67663|67981|67867|67534|67927|67654|67864|67948|67531|67678|67753|67846|67699|67978|67777|67555|67702|67993|67900|67843|67630|67639|67726|67885|67810|67873|67789|67624|67543|67537|67714|67972|67768|67612|67564|67552|67912|67675|67999|67915|67834|67828|67597|67672|67819|67990|67963|67717|67771|67633|67852|67855|67693|67759|67573|67609|67735","1.91E-33","","GO:1901363","3.0281498311132724","0"
