"ensembl","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","hgnc_symbol"
"ENSG00000003402",1393.51498694276,0.249639724952865,0.318677157407504,0.783362469352146,0.433414288768227,0.705788656045434,8837,"CFLAR"
"ENSG00000003436",542.118437550668,0.411908179023074,0.926790552315846,0.444445811401298,0.656720298462508,0.848681273811657,7035,"TFPI"
"ENSG00000003509",547.968415572508,0.152331989264001,0.207799512122939,0.733071929321368,0.463514559787069,0.728146190411538,55471,"NDUFAF7"
"ENSG00000003756",4826.64867909155,0.441598061755236,0.119831618421807,3.68515478277872,0.000228563693883532,0.00603751620772101,10181,"RBM5"
"ENSG00000003987",328.996270503102,1.07870137240757,0.639209230396714,1.68755600061985,0.0914964914246526,0.3134786717769,9108,"MTMR7"
"ENSG00000003989",191.165325698598,-2.22767910765206,0.721277351243665,-3.08851942156644,0.00201156545002302,0.0269478651403404,6542,"SLC7A2"
"ENSG00000004059",609.005501406907,-0.227190442340332,0.384994529127789,-0.590113430585716,0.555114605192602,0.787975455232749,381,"ARF5"
"ENSG00000004139",964.991309240641,0.172178195893774,0.24263570784225,0.709616063624549,0.477942255471553,0.737656589807648,23098,"SARM1"
"ENSG00000004142",1232.0805420701,0.126699294646848,0.146400698802077,0.865428209588914,0.386803803314877,0.668732364491839,26073,"POLDIP2"
"ENSG00000004399",247.816899256513,-0.888338430929498,0.811789054522564,-1.0942971280291,0.273824684498465,0.565474406580777,23129,"PLXND1"
"ENSG00000004455",1623.92049205385,0.288931523445512,0.200183701461336,1.44333190632564,0.148926995910218,0.409969637535164,204,"AK2"
"ENSG00000004468",9.44590789488774,4.70915870182912,1.61111045450183,2.92292728203123,0.00346757488864904,0.0391179210243512,952,"CD38"
"ENSG00000004478",1972.29536328129,-0.261014812024676,0.16457346666786,-1.58600786207811,0.112737526098706,0.351899692416792,2288,"FKBP4"
"ENSG00000004487",7123.9998317651,0.117418861262384,0.181819043828061,0.645800675167024,0.51840845070492,0.764037270805187,23028,"KDM1A"
"ENSG00000004534",3253.16521185498,0.543530776636784,0.162645490512894,3.34181276666688,0.000832331848217439,0.0147225451593786,10180,"RBM6"
"ENSG00000004660",83.9943601276513,0.364618960713486,0.516109593719372,0.706475843794802,0.479892269785677,0.738880026507,84254,"CAMKK1"
"ENSG00000004700",1130.57583753436,-0.0230579874432384,0.296338232049247,-0.0778096949684391,0.937979434363257,0.975866259740572,5965,"RECQL"
"ENSG00000004766",1104.63925716241,0.0332198154296215,0.18545695418691,0.179124129236704,0.857840236016063,0.941519945706562,55610,"CCDC132"
"ENSG00000004776",1.31855045919845,0.200457980238565,2.43045421139491,0.0824775794165307,0.934266946614661,NA,126393,"HSPB6"
"ENSG00000004777",179.642745613188,-1.25820782361419,0.724000189827515,-1.73785565431128,0.0822362512412983,0.293260012717704,115703,"ARHGAP33"
"ENSG00000004779",507.041035333287,0.101070275535204,0.152774150000477,0.661566603609892,0.508249016524081,0.756300997874743,4706,"NDUFAB1"
"ENSG00000004799",22.5612668620478,2.27077330071782,0.582764990515301,3.89655064678803,9.75724106214086e-05,0.00332788706009245,5166,"PDK4"
"ENSG00000004838",141.515674858511,3.64046649554297,0.771637144367305,4.71784765950831,2.38352862487337e-06,0.000208591433016374,51364,"ZMYND10"
"ENSG00000004864",1348.3648303551,0.124257614722441,0.246698175590344,0.503682746842756,0.61448433436447,0.824066544115519,10165,"SLC25A13"
"ENSG00000004866",1134.96393915604,-0.227610163485037,0.273000787934491,-0.833734456252391,0.404430637099964,0.683545133514938,102466616,"ST7"
"ENSG00000004897",3395.06875198232,-0.133572634784632,0.180611760526242,-0.739556684434313,0.459569032831774,0.725018945231903,996,"CDC27"
"ENSG00000004948",31.8136247579729,-0.970860356411471,1.17150573727156,-0.828728640008718,0.407257975760296,0.686548431783385,799,"CALCR"
"ENSG00000004961",273.310811339602,0.0632149473789904,0.223361664204794,0.283016101281509,0.777164494353121,0.906558788376971,3052,"HCCS"
"ENSG00000004975",837.846525439541,0.189173497215037,0.414673601870041,0.456198553179964,0.648247205731146,0.84446181472462,1856,"DVL2"
"ENSG00000005007",690.501375582304,-0.228655570894567,0.440712004913922,-0.518832181436101,0.603877774152993,0.818063982888778,5976,"UPF1"
"ENSG00000005020",166.965094498815,-0.842679841277638,0.307261371306232,-2.74255054481867,0.00609640666000861,0.0570804711567259,8935,"SKAP2"
"ENSG00000005022",2050.09312526784,0.307253186586422,0.161529228624089,1.90215225568533,0.0571512525393818,0.235166181143922,292,"SLC25A5"
"ENSG00000005059",133.753157476528,2.22030189635044,0.437487482693656,5.0751209673013,3.87249561188384e-07,5.23940962587993e-05,55013,"CCDC109B"
"ENSG00000005075",269.594835127841,0.361996302645087,0.329674709606827,1.09804086299737,0.27218664630968,0.563230343776639,5439,"POLR2J"
"ENSG00000005100",623.071698862899,-0.422880012943367,0.248871016707309,-1.69919349604581,0.0892827314497119,0.308655529828208,56919,"DHX33"
"ENSG00000005102",25.3714166881998,-3.92261366245985,1.9686295742784,-1.99256056787508,0.0463095866916546,0.207251885237788,4222,"MEOX1"
"ENSG00000005108",4097.20792928832,0.709110923173463,0.396417752672838,1.78879709193723,0.073647499455967,0.274365137469987,221981,"THSD7A"
"ENSG00000005156",1964.09714570856,0.108736321544403,0.167398616544307,0.649565234104683,0.515973096022489,0.762028016904888,3980,"LIG3"
"ENSG00000005175",887.77308335068,-0.114837968284395,0.225590956206079,-0.509053954181966,0.610714405946726,0.821889828110005,79657,"RPAP3"
"ENSG00000005187",17.8359702711675,-1.25899950890047,0.575483119103062,-2.18772622012393,0.0286895509503341,0.15247854472303,6296,"ACSM3"
"ENSG00000005189",215.138277536512,0.0348782741089836,0.228828556485058,0.152420985582981,0.878854906353699,0.951964675086478,81691,""
"ENSG00000005194",1415.58239118935,0.227724789150885,0.154009956106424,1.47863680315266,0.13923741095818,0.396186672127523,57019,"CIAPIN1"
"ENSG00000005206",184.767553105405,0.446223313527065,0.558154036854552,0.799462664539224,0.424022187163342,0.698585143512992,NA,"SPPL2B"
"ENSG00000005238",445.903458815967,0.778417754196665,0.247763705437562,3.14177475196355,0.00167927170160035,0.0237916233451423,80256,"FAM214B"
"ENSG00000005243",23.8786862938437,0.565608072366677,0.814083786835606,0.694778696631743,0.487194000752872,0.742844498498483,51226,"COPZ2"
"ENSG00000005249",1439.04983066032,0.416082757974671,0.349349866258365,1.19102022975144,0.23364564331476,0.520032736999733,5577,"PRKAR2B"
"ENSG00000005302",632.686364888796,0.261611656184689,0.139871180121986,1.87037569824269,0.0614316642364541,0.245558383946538,10943,"MSL3"
"ENSG00000005339",1619.26273702665,-0.4738845220496,0.221801124299231,-2.13652894477796,0.0326363243004642,0.165203197586344,1387,"CREBBP"
"ENSG00000005379",293.074671671807,-0.329362124279404,0.628923586356451,-0.523691798851909,0.60049292069675,0.815967537552918,9256,"BZRAP1"
"ENSG00000005436",624.065287305651,0.714649411721063,0.26614571487632,2.68518098085165,0.00724905413621741,0.0636160549840729,6936,"GCFC2"
"ENSG00000005448",387.270527117899,1.2490889000102,0.328980569518834,3.79684703518241,0.000146548154458288,0.00442014843521694,84058,"WDR54"
"ENSG00000005469",261.409139877105,-0.267388204495981,0.398701217302687,-0.670648076534424,0.502444747779672,0.752841486860531,54677,"CROT"
"ENSG00000005471",54.2903300439331,-0.317225366458933,0.626713338144777,-0.506172993537997,0.612735211997138,0.822914829154715,5244,"ABCB4"
"ENSG00000005483",3206.7350565563,-0.00553011274485334,0.228707048148069,-0.0241798964642009,0.980709113739747,0.992907834565787,55904,"KMT2E"
"ENSG00000005486",659.365305084002,0.440897018808139,0.443383923137847,0.994391081408392,0.320032508404909,0.611052723991804,57414,"RHBDD2"
"ENSG00000005513",52.52337764208,-1.58688449018576,0.852924596743561,-1.86052142973064,0.062811789439042,0.248933364042187,30812,"SOX8"
"ENSG00000005700",2931.62495987461,-0.0565432786883432,0.204914425036117,-0.27593605808072,0.78259717829338,0.908641756793234,25998,"IBTK"
"ENSG00000005801",1724.85400519423,-0.244053583206002,0.182189795507056,-1.33955682054953,0.180389469835084,0.453208323169387,7748,"ZNF195"
"ENSG00000005810",6340.40237845407,-0.523153150401711,0.292820677683337,-1.78659906991767,0.0740023121500839,0.275085014051349,23077,"MYCBP2"
"ENSG00000005812",944.846150902396,0.00723108054740454,0.249096610717461,0.0290292209379212,0.976841285471906,0.991710438425385,26224,"FBXL3"
"ENSG00000005882",312.401799222638,0.0841149368566086,0.353870505124141,0.237699767679424,0.81211396387151,0.922665725278801,5164,"PDK2"
"ENSG00000005884",181.390034254496,-1.49403052464868,0.754949697737244,-1.97898022759215,0.0478182324620073,0.211248277811621,3675,"ITGA3"
"ENSG00000005889",1686.11082763307,0.130544907260339,0.179049770914006,0.729098432206523,0.46594145357392,0.729495279064693,7543,"ZFX"
"ENSG00000005893",1417.92449883285,0.843410969467266,0.323263153934038,2.60905382875576,0.00907929590549571,0.0732819074546189,3920,"LAMP2"
"ENSG00000005955",1189.85734473036,0.199163480238173,0.194599940890959,1.02345087735546,0.306094714418435,0.596709448050442,79893,"GGNBP2"
"ENSG00000005961",23.4675570106413,-1.45651531273919,0.554581172974648,-2.62633386006736,0.00863101153776225,0.0712163027934099,3674,"ITGA2B"
"ENSG00000006007",1377.13505246699,0.435194227581136,0.217513019020434,2.00077323895841,0.0454168325962147,0.205119523954896,51573,"GDE1"
"ENSG00000006015",63.8031866453196,-0.301085000272088,0.413248633413875,-0.728580752426945,0.46625815578382,0.729543855607218,55049,"C19orf60"
"ENSG00000006016",3.12680051990823,0.276343814971551,2.25963673012703,0.122295681994873,0.902664851599891,0.962077176766711,9244,"CRLF1"
"ENSG00000006025",104.315795497859,-0.177088446941004,0.392809898689796,-0.450824807449293,0.652115820352092,0.846354761637912,114881,"OSBPL7"
"ENSG00000006042",898.758064066312,0.392474088929549,0.31854449867559,1.23208559733832,0.217917110918657,0.500736314932872,26022,"TMEM98"
"ENSG00000006047",16.7135727470381,-2.37233490821051,1.08638733569783,-2.18369160819301,0.0289849168368148,0.153529129109704,51087,"YBX2"
"ENSG00000006062",142.83207797529,-0.024664757665957,0.41855350509846,-0.0589285655609428,0.953009005553267,0.982782797869996,NA,"MAP3K14"
"ENSG00000006071",67.3644571639096,1.66902395180513,0.729776247969798,2.28703517886239,0.0221937698333791,0.129142329164322,6833,"ABCC8"
"ENSG00000006114",1517.02684627408,0.287326453195633,0.159883103595904,1.79710330068295,0.0723192218266173,0.271346501729622,11276,"SYNRG"
"ENSG00000006118",737.411433813275,-0.544656992299013,0.515516219651045,-1.05652736332465,0.290727346180412,0.580942848441493,54972,"TMEM132A"
"ENSG00000006125",5645.79285715767,-0.217045185550687,0.257978505388866,-0.841330502413457,0.400162807222627,0.678788288903875,163,"AP2B1"
"ENSG00000006128",222.23315462405,0.688916811008421,1.03087585424684,0.668283002429762,0.503952961252529,0.753605548118077,6863,"TAC1"
"ENSG00000006194",903.943359424562,-0.0878128230849513,0.125395047025852,-0.700289406700789,0.483746585993354,0.740360155295116,283876,"ZNF263"
"ENSG00000006210",153.965525058095,-0.870110549428472,0.549744899007438,-1.58275329339018,0.113477706131865,0.353030232415714,6376,"CX3CL1"
"ENSG00000006282",226.324886692115,0.964605208777923,0.483601028046774,1.9946301865277,0.0460832287502918,0.206589094886814,64847,"SPATA20"
"ENSG00000006283",91.8654783554891,-2.89556030529582,0.754568912474425,-3.83737026191622,0.00012435889691275,0.00396114396873903,8913,"CACNA1G"
"ENSG00000006327",111.150223877467,1.46063364649109,0.872781986595261,1.67353780087631,0.0942214714776033,0.318752220945096,51330,"TNFRSF12A"
"ENSG00000006432",951.321348858097,-0.696906819247882,0.303159471579211,-2.29881262035974,0.021515581863095,0.126818865136984,4293,"MAP3K9"
"ENSG00000006451",738.381011184372,-0.0871742465668482,0.20861468336679,-0.417872055600117,0.676040664711462,0.858604424969238,5898,"RALA"
"ENSG00000006453",28.8124308412283,0.614490795673215,0.857954763955372,0.716227499967794,0.473850885186153,0.734552917414146,55971,"BAIAP2L1"
"ENSG00000006459",887.612745704619,0.708400721104271,0.255474944100415,2.77287748745267,0.00555630346027785,0.0536208217730167,80853,"KDM7A"
"ENSG00000006468",1329.92031324579,-0.331742917844761,0.312374693293399,-1.06200318069035,0.288234241242488,0.578909214735618,2115,"ETV1"
"ENSG00000006530",986.423128405839,-0.0666972088109099,0.204747952839905,-0.325752750568701,0.74461142994238,0.890812877772608,55750,"AGK"
"ENSG00000006534",29.2335559638419,0.203510083048632,0.647139577093688,0.314476335943783,0.75315928665641,0.89506394196908,221,"ALDH3B1"
"ENSG00000006576",913.05658695721,-0.302086961208201,0.209386935953973,-1.4427211508296,0.149099038591327,0.410193018909346,57157,"PHTF2"
"ENSG00000006607",1076.73334363773,0.862311544317538,0.210205351207698,4.10223402669474,4.0918009265297e-05,0.00172007187096711,9855,"FARP2"
"ENSG00000006625",689.705446338438,0.819043866279289,0.254578842481481,3.21725033508576,0.00129425616346548,0.0201308037497896,79017,"GGCT"
"ENSG00000006634",1154.30018009422,0.0265890054090661,0.230623502469655,0.115291828995463,0.90821381469296,0.963285652277914,10926,"DBF4"
"ENSG00000006652",1638.3439523348,-0.631467150624602,0.28816428544836,-2.19134425226253,0.0284268900125862,0.151763637318223,3475,"IFRD1"
"ENSG00000006695",384.31056900941,-0.159170814971912,0.16929881148364,-0.94017680087077,0.347126879516845,0.636757276803741,1352,"COX10"
"ENSG00000006704",507.531810110285,-0.476601684048374,0.372254693664165,-1.28031074466007,0.200435870342542,0.480141125266651,9569,"GTF2IRD1"
"ENSG00000006712",1082.64017121963,0.673528438842471,0.20047170603754,3.35971819742157,0.000780220124364917,0.014156214156994,54623,"PAF1"
"ENSG00000006715",2548.91983224761,0.0920363256756653,0.162084081294533,0.567830751425985,0.570149896782496,0.797655440064808,27072,"VPS41"
"ENSG00000006740",183.692302446695,0.100045372716355,0.541323521500938,0.184816230484419,0.853373177076734,0.939214792993498,9912,"ARHGAP44"
"ENSG00000006744",1274.24254446384,0.379311100039324,0.173459802119321,2.1867377652051,0.0287616730089666,0.15270295726954,60528,"ELAC2"
"ENSG00000006747",7.71377948240707,0.196279892925545,1.25208064949018,0.156762979290085,0.875431650294573,0.950568866177632,85477,"SCIN"
"ENSG00000006756",242.856800334224,1.7917901878816,0.422877513566074,4.23713754077784,2.26387466595006e-05,0.00111717293297971,414,"ARSD"
"ENSG00000006757",29.7989533361228,-3.71726739696319,0.82353044096706,-4.51381905518642,6.36705452160534e-06,0.000437983699509482,8228,"PNPLA4"
"ENSG00000006831",1223.6607099068,0.237885933244832,0.232703715521841,1.02226959595969,0.306653319178593,0.597399381216617,79602,"ADIPOR2"
"ENSG00000006837",46.9281773071192,0.0339890700203602,0.439119828081879,0.0774027220971276,0.938303175361075,0.975946129346643,51265,"CDKL3"
"ENSG00000007001",3.82448976293979,0.895128479725529,1.7488496472676,0.511838442557984,0.608764083146867,0.820873224123193,151531,"UPP2"
"ENSG00000007047",407.281553542645,-0.899691105458994,0.274374252039663,-3.27906535970779,0.00104151510701263,0.0173066138266711,57787,"MARK4"
"ENSG00000007062",2165.1567501355,2.7261460545215,0.575103893572169,4.74026708041996,2.13436685535258e-06,0.000195538631636113,8842,"PROM1"
"ENSG00000007080",104.524766955754,0.038715020115487,0.364664432586015,0.106166153471398,0.915450524756459,0.966492179348558,115098,"CCDC124"
"ENSG00000007129",10.4438449934188,-5.49387155968997,1.51653429889687,-3.62264906483567,0.000291601316791793,0.00716897100127116,90273,"CEACAM21"
"ENSG00000007168",6522.41954633435,-0.268003440409167,0.207051829971467,-1.29437851597883,0.1955347078155,0.474157160910464,5048,"PAFAH1B1"
"ENSG00000007171",5.44907107035751,-2.76879125928156,1.29846275774082,-2.13236093432432,0.0329771863036907,0.166392668852655,4843,"NOS2"
"ENSG00000007174",19.9596364306243,3.98571804897786,1.28196416413752,3.10907134573405,0.0018767639304109,0.0256872575201442,1770,"DNAH9"
"ENSG00000007202",6500.73783484859,0.204544111372077,0.151669183523575,1.34862011266965,0.177459017101642,0.448643449992148,9703,"KIAA0100"
"ENSG00000007237",123.314652818211,-0.040519170054572,1.37908261529465,-0.0293812492487368,0.97656052728048,0.991710438425385,8522,"GAS7"
"ENSG00000007255",32.2955431299583,1.06598090640432,0.681056570939823,1.56518702247204,0.117539063525607,0.360436501814518,79090,"TRAPPC6A"
"ENSG00000007264",11.3751175304674,-1.39764346494582,1.69296675174381,-0.825558720220706,0.40905445983956,0.687825577324276,4145,"MATK"
"ENSG00000007341",604.362542935617,0.0560442067134615,0.20166840759565,0.277902758204109,0.781087006532568,0.908417729951834,54879,"ST7L"
"ENSG00000007350",303.728340635658,4.85211696840134,0.919242887800557,5.27838401884278,1.30328114655707e-07,2.37327359176934e-05,8277,"TKTL1"
"ENSG00000007372",1877.17897211915,2.46174062629668,0.969825563045158,2.538333407677,0.0111381817301448,0.0838441609236764,5080,"PAX6"
"ENSG00000007376",76.6930335711254,-0.683721902694187,0.795073325028467,-0.859948235176556,0.389817577798566,0.67089084578669,113000,"RPUSD1"
"ENSG00000007384",93.2607260916825,0.00569961044116354,0.616887236052075,0.00923930681017107,0.992628204625754,0.997216474257679,64285,"RHBDF1"
"ENSG00000007392",1505.38225203301,0.151636788139184,0.124199356278738,1.2209144449901,0.222118414656738,0.50606437062977,55692,"LUC7L"
"ENSG00000007402",305.237122231498,-1.95707277978509,0.515002826159261,-3.800120466096,0.000144625764534854,0.00439034824583517,9254,"CACNA2D2"
"ENSG00000007516",195.43172485572,-0.399203976444099,0.768213446627738,-0.519652419775394,0.603305855195172,0.817668742313743,8938,"BAIAP3"
"ENSG00000007520",169.867230686667,-0.188566747520755,0.56473146004943,-0.333905158222016,0.73845112727282,0.888131871657067,115939,"TSR3"
"ENSG00000007541",189.424225360932,0.120398622266726,0.648521733521139,0.185650867262418,0.852718560608592,0.938937166822978,9091,"PIGQ"
"ENSG00000007545",293.19961849576,-0.12798721790416,0.221426124688003,-0.578013177462677,0.563255222617794,0.792896313517642,57585,"CRAMP1L"
"ENSG00000007866",393.961651945766,0.314961537379111,0.433769271485363,0.726103848482821,0.467775109950203,0.730572492471707,7005,"TEAD3"
"ENSG00000007923",1195.15941210159,-0.115138943346854,0.133217790190896,-0.86429104687793,0.387428027225132,0.669096169494596,55735,"DNAJC11"
"ENSG00000007944",223.15681730988,0.307035471760871,0.753447974903932,0.407507196233449,0.683635509861948,0.862862176078769,29116,"MYLIP"
"ENSG00000007968",447.550056932022,1.14730118917746,0.551521277641859,2.08024827996297,0.0375027659766447,0.18199085722158,1870,"E2F2"
"ENSG00000008018",2497.72148329041,0.218424989614989,0.215029214200754,1.01579215841372,0.309728370964058,0.600128093588363,5689,"PSMB1"
"ENSG00000008056",112.679663794045,-1.10234775673844,0.692883974920777,-1.59095576840911,0.11161953044608,0.350021029472513,6853,"SYN1"
"ENSG00000008083",1707.64044631027,-0.427752179852576,0.220809728465876,-1.93719807014156,0.0527211360835621,0.224044901009571,3720,"JARID2"
"ENSG00000008086",372.53053558,0.493964166403507,0.278025507335464,1.776686503111,0.0756198341785688,0.278568516908783,6792,"CDKL5"
"ENSG00000008118",27.3038275267267,-2.69001406996034,0.919416928118419,-2.92578262123739,0.00343590927980368,0.0388343499950778,57172,"CAMK1G"
"ENSG00000008128",22.1080916369894,-0.710411431550296,0.463666899915436,-1.53215903848186,0.12548319379857,0.374816296432002,728642,"CDK11A"
"ENSG00000008130",442.657807896434,0.228109327779554,0.386637904078954,0.589981803059258,0.555202849281872,0.787975455232749,65220,"NADK"
"ENSG00000008196",3768.28708446741,-0.0632573156617528,0.326421752427203,-0.193790135588039,0.846340211255803,0.936862294969444,7021,"TFAP2B"
"ENSG00000008197",2.77288979247008,-6.9331350251693,2.5511041575367,-2.71769970845244,0.00657374702165591,0.0602249558979508,83741,"TFAP2D"
"ENSG00000008226",27.536546472539,1.61910080512758,0.817661727800998,1.980159704285,0.047685586143075,0.210915030288596,9940,"DLEC1"
"ENSG00000008256",454.097684747211,0.433280291030981,0.265472134141736,1.63211213271692,0.102655866320121,0.334437784870049,9265,"CYTH3"
"ENSG00000008277",772.50323331524,-0.364885916296931,0.257525628428683,-1.41689166442702,0.156514603953706,0.420106030178319,53616,"ADAM22"
"ENSG00000008282",532.858799863309,1.34378168648625,0.416276128356597,3.22810172130534,0.00124614653093441,0.0196138471702542,6856,"SYPL1"
"ENSG00000008283",185.256004458961,0.176107277432703,0.410898863705402,0.428590324744645,0.668221387828276,0.854409998330935,1534,"CYB561"
"ENSG00000008294",10016.8481009393,0.65197151882386,0.158371564930877,4.11672082111723,3.84301116875197e-05,0.00163351506832026,9043,"SPAG9"
"ENSG00000008300",1220.66755547233,0.0252393618333427,0.519623193214581,0.0485724312596648,0.961260040691366,0.985771640965998,1951,"CELSR3"
"ENSG00000008311",2037.23353907931,0.865580941986555,0.374789747754744,2.30951072480504,0.0209152572445845,0.124613212454611,10157,"AASS"
"ENSG00000008323",7.65051882082626,3.58737853521864,1.68473258909965,2.12934596174446,0.033225647776467,0.167429631801443,55200,"PLEKHG6"
"ENSG00000008324",191.931927816984,-0.180477071273568,0.240245439835682,-0.751219550294093,0.452520536257334,0.719148850653122,51188,"SS18L2"
"ENSG00000008382",140.946792555863,-0.470287191743377,0.588585941964281,-0.799011933879856,0.424283492205185,0.698759511950982,84954,"MPND"
"ENSG00000008394",662.611439772296,0.890749322894678,0.529564864710093,1.68204007148834,0.0925610698531631,0.315641135782026,4257,"MGST1"
"ENSG00000008405",640.688223009103,-0.407246109558393,0.234533569841776,-1.73640860808598,0.0824916112822176,0.293862880295677,1407,"CRY1"
"ENSG00000008441",55.510990571748,1.90743872906982,1.3344258375164,1.42940782128432,0.152887051727396,0.415113041400607,4784,"NFIX"
"ENSG00000008513",279.23434692722,-0.287354016475068,0.483968274157855,-0.593745565192446,0.552682302189557,0.786564739905733,6482,"ST3GAL1"
"ENSG00000008516",6.48526269292644,-3.43416982460297,1.26651226873681,-2.71151721888026,0.00669760623547674,0.0608683698357606,64386,"MMP25"
"ENSG00000008710",403.541670102626,-0.622248488248767,0.659321741764975,-0.943770618852999,0.34528687781993,0.635033951417989,101930075,"PKD1"
"ENSG00000008735",405.932425734817,0.245098460453551,0.577937071670264,0.424091951300521,0.671498755132863,0.856430915793351,23542,"MAPK8IP2"
"ENSG00000008838",1105.56312993121,-0.23197310358181,0.327229887396362,-0.708899500065618,0.478386845372794,0.738008249714277,102466757,"MED24"
"ENSG00000008853",724.250911529469,-0.784416959034964,0.364007331427653,-2.15494824227426,0.0311658846590759,0.161040796754218,23221,"RHOBTB2"
"ENSG00000008869",1761.33794549265,0.0467156328327476,0.241558586268903,0.193392557699207,0.846651543514526,0.936913912818808,54497,"HEATR5B"
"ENSG00000008952",2279.6504513174,-0.0577686119527601,0.221429140809654,-0.260889834741397,0.794177464159202,0.913797416543835,7095,"SEC62"
