"ensembl","entrez","hgnc_symbol","CD28_146","CD28_147","CD28_148","AD28_144","AD28_145","AD28_149"
"ENSG00000006047",51087,"YBX2",7.70100961943102,7.6255675968866,7.06600427940549,7.28564111297171,7.67341478774135,7.2929353060697
"ENSG00000006062",NA,"MAP3K14",8.35485554212734,8.26972452331277,8.33690904973218,8.35974661859924,8.36394143526253,8.7845032348275
"ENSG00000006071",6833,"ABCC8",8.75747680110514,8.65278449002586,8.49063317001617,7.42745395400881,7.87443773144428,7.21765159252363
"ENSG00000006114",11276,"SYNRG",11.409351228439,11.6788428788364,11.6285420283103,11.4734192753926,11.6135873419619,11.4497792459551
"ENSG00000006118",54972,"TMEM132A",11.2850677954379,10.7920195811323,11.1770745197436,11.232352135224,11.5897590368166,10.6235452543811
"ENSG00000006125",163,"AP2B1",13.7179276080765,13.761322508703,13.753828709297,13.4752786085177,13.7063662776774,13.2651127948834
"ENSG00000006128",6863,"TAC1",10.6268493974288,10.6224297358517,10.7079444681664,7.91842457668428,9.58015072462387,6.97898038712619
"ENSG00000006194",283876,"ZNF263",10.4964481531783,10.530495394798,10.3649563652291,10.5017685893097,10.5887544185316,10.5553800273375
"ENSG00000006210",6376,"CX3CL1",8.86447249677332,8.58745907270313,8.77408706649305,8.11230383726407,8.51976342875585,8.15076212619704
"ENSG00000006282",64847,"SPATA20",8.87508564492383,8.5105647423372,8.95410146782165,9.31846708961029,9.09006462493271,9.76934803199828
"ENSG00000006283",8913,"CACNA1G",9.4034144743146,9.09294940634377,9.16667397200103,8.81565881188847,9.31894735787428,7.4564166696547
"ENSG00000006432",4293,"MAP3K9",12.0625706684589,12.1419519832236,11.8349097425527,11.2865179985689,11.593629051706,10.4624250504503
"ENSG00000006451",5898,"RALA",10.7912102231953,10.8168015223058,10.5878434023463,10.5741433777321,10.7453120884234,10.3365463123255
"ENSG00000006459",80853,"KDM7A",10.3923702824111,10.3910319234522,10.7915686821684,10.9074370007835,10.8093316378019,10.4337244511285
"ENSG00000006468",2115,"ETV1",10.8759755609062,11.0125342687833,10.6759359712539,10.1111313943926,10.6391116087255,10.9726313731827
"ENSG00000006530",55750,"AGK",10.7311544022655,10.7819860813327,10.4170427945799,10.4849328366249,10.602663975279,10.3160791555583
"ENSG00000006576",57157,"PHTF2",10.7689819437311,10.8753798421415,10.8443513628468,10.261534210346,10.5573540028459,9.86907124981211
"ENSG00000006607",9855,"FARP2",9.86304703377183,9.77469945413298,10.0358021488182,10.4309173998142,9.95491300073292,10.9007600593341
"ENSG00000006625",79017,"GGCT",9.15523165750774,9.15713963011536,9.26376574247982,9.64301152378348,9.03808367703416,9.98296978768579
"ENSG00000006634",10926,"DBF4",8.91674888331823,8.68248506762261,9.02995898565914,9.20407835931584,8.64745597529677,9.07443275489465
"ENSG00000006652",3475,"IFRD1",11.5407956912535,11.5414860489751,11.5014763820369,11.2639815478814,11.4668591502693,10.9937823507025
"ENSG00000006695",1352,"COX10",9.25817535355658,9.19072612300423,8.99254333879163,8.96886006636295,9.06544387853807,8.85601806906405
"ENSG00000006704",9569,"GTF2IRD1",10.3354691404469,10.137578257762,10.2477907124283,10.2152051417077,10.5565601399229,9.93707948107596
"ENSG00000006712",54623,"PAF1",10.2550252872096,10.0620507091976,9.89573352101837,10.6150750446139,10.460514701419,10.9985156879679
"ENSG00000006715",27072,"VPS41",12.4573921188871,12.4998588231249,12.3524475494782,12.2153153335486,12.3739877181262,12.3187361469978
"ENSG00000006740",9912,"ARHGAP44",9.84005702255274,9.79152803818495,9.42766803776255,9.20046329638267,9.49107960114179,8.29986394629965
"ENSG00000006744",60528,"ELAC2",10.458731065267,10.2155615637219,10.3729706580689,10.7213534579172,10.4824195358433,10.9608991876507
"ENSG00000006756",414,"ARSD",9.13195050459618,9.10385304287021,9.01345289214713,9.16565034645711,8.47209660599493,10.1950287387423
"ENSG00000006757",8228,"PNPLA4",7.51629695606191,7.58350606082065,6.4784956606015,7.06381582235894,7.47826945344298,7.59123478150131
"ENSG00000006831",79602,"ADIPOR2",10.4459355056519,10.4950861789535,10.3471659331507,10.725719603973,10.4998714047341,10.9760639031471
"ENSG00000006837",51265,"CDKL3",7.87616996533274,8.15002657438232,7.71478081000706,7.57809424254179,7.43967651472342,7.76840971810824
"ENSG00000007047",57787,"MARK4",10.1698043012544,9.92252464175749,10.1428978025493,9.68608311275882,9.98123625272764,9.26115529869271
"ENSG00000007062",8842,"PROM1",8.16723899673729,8.01832189076443,9.1174309204897,11.0524814692827,9.50769457018092,12.4466192817379
"ENSG00000007080",115098,"CCDC124",7.989761768236,7.68206579263899,8.17863867711196,8.41186901394114,8.41187365262176,8.10412198598021
"ENSG00000007168",5048,"PAFAH1B1",13.913722802964,13.9727718846785,13.6652654481689,13.5867470200004,13.7851059856568,13.2256081331593
"ENSG00000007202",9703,"KIAA0100",12.6574887515932,12.5851862615345,12.7482876576074,12.7637303125597,12.6462437013608,13.1376954683876
"ENSG00000007237",8522,"GAS7",9.90964650927594,9.89322205849989,9.33492640799111,6.72825958703017,6.71228207344542,6.24647642104847
"ENSG00000007255",79090,"TRAPPC6A",6.85816444770931,6.96773504987213,7.24748229469039,7.81171381326504,7.38331352711267,7.77526010142371
"ENSG00000007341",54879,"ST7L",9.85248216416644,10.0041157186027,10.1221090910763,10.0356235453116,9.99421863307785,10.3983046383779
"ENSG00000007350",8277,"TKTL1",7.38945892833718,7.60051056896608,8.1632686517028,8.2345016052008,7.74211136528659,7.52579033487612
"ENSG00000007372",5080,"PAX6",8.76130685116142,8.91523484310506,11.3669325553303,10.3628181269089,9.29995331335292,11.2259762656814
"ENSG00000007376",113000,"RPUSD1",8.07517826177273,7.60051056896608,7.98107488007712,8.1400203681066,8.30250381473974,7.78884788446694
"ENSG00000007384",64285,"RHBDF1",7.49611763474069,7.43768669869833,7.87930513420808,8.09214066344342,7.59371216932036,8.69895817624653
"ENSG00000007392",55692,"LUC7L",11.097970458794,11.0422510317742,11.1296833882523,11.2301601174175,11.3091441547525,11.0988972538319
"ENSG00000007402",9254,"CACNA2D2",10.8158134324585,10.7488855250224,10.4552822181661,10.0880202756422,10.6892143400083,9.44215555755966
"ENSG00000007516",8938,"BAIAP3",9.99693017249754,9.52363051759199,9.77725174488212,10.5426614727033,9.80615565244256,10.7989854024361
"ENSG00000007520",115939,"TSR3",8.86091674837161,8.53939973279349,9.01345289214713,9.09138005067533,9.28650422372332,8.7191737203849
"ENSG00000007541",9091,"PIGQ",9.14944732254828,8.65653224555648,9.13276672901277,9.53856781651224,9.46408509784975,9.33203642807506
"ENSG00000007545",57585,"CRAMP1L",9.01258901586649,9.04564201357226,9.40583085741846,9.07762461173955,9.12078957474435,8.94694468707198
"ENSG00000007866",7005,"TEAD3",7.54591941142124,7.34655823630958,8.12403921752441,8.49551563188063,7.82998926641357,8.8529839684335
"ENSG00000007923",55735,"DNAJC11",10.5636648046117,10.5103684715057,10.2460456671395,10.5879171120475,10.592631697873,10.4799551845738
"ENSG00000007944",29116,"MYLIP",8.38539698964338,8.48110686551549,7.92657593089704,9.35300680989103,8.41549124445868,9.94553331916268
"ENSG00000007968",1870,"E2F2",7.44405136977718,7.26999303623842,7.93582229083226,8.60516946655856,7.51559721152391,8.44629476805726
"ENSG00000008018",5689,"PSMB1",11.1962894664293,11.2012176776479,11.2579466271474,11.4615112904607,11.2441396581685,11.5708941238537
"ENSG00000008056",6853,"SYN1",9.53515993322849,9.74735446859295,9.83423251223986,8.73979982434439,9.27097569062601,7.50026529490457
"ENSG00000008083",3720,"JARID2",11.3141246760063,11.3691440710441,11.4157743773291,11.2575387851292,11.5757403217304,10.5115488315111
"ENSG00000008086",6792,"CDKL5",9.99693017249754,10.2205301289019,10.0498851896521,9.84874022055072,10.0506613187485,9.51805973502657
"ENSG00000008118",57172,"CAMK1G",7.8230728099174,7.73603780881732,7.61147681156193,7.50850735913947,7.84125009032157,6.7691260032658
"ENSG00000008130",65220,"NADK",9.8221174053962,9.62114873065974,9.73546979496751,10.0880202756422,10.0663877112391,9.94131264040163
"ENSG00000008196",7021,"TFAP2B",11.919955748469,12.0730630869603,12.3164033800713,11.3157529897945,11.5729985574509,11.1207675444876
"ENSG00000008226",9940,"DLEC1",6.95001919864139,6.98308830940185,7.29616635122601,7.48877894558478,7.20395130098034,8.91535368586279
"ENSG00000008256",9265,"CYTH3",9.71920971511026,9.63054324240643,9.77725174488212,10.0346162795092,9.99773895485135,10.3651384761518
"ENSG00000008277",53616,"ADAM22",11.6450812484832,11.8075418531399,11.5802959185826,11.0613878002651,11.2666202732153,10.6598741078487
"ENSG00000008282",6856,"SYPL1",8.67856242901252,8.85168478198284,9.3382274363101,9.42584809429212,8.75022598908942,10.2357588261519
"ENSG00000008283",1534,"CYB561",9.91642285759913,9.66202935057633,9.10581845632446,9.74526650589067,9.76951236015628,10.1985655437167
"ENSG00000008294",9043,"SPAG9",13.8632023310796,13.9042634298424,13.9504858018191,13.9647616439715,13.9607222331273,13.9592715054845
"ENSG00000008300",1951,"CELSR3",11.8573084527941,11.6167437271263,12.1812781200932,11.5372107374537,12.1463727525024,10.1736228450659
"ENSG00000008311",10157,"AASS",9.52185300149016,9.65468315377662,10.3439075018693,10.7442830425557,9.78998563845679,11.3175454541411
"ENSG00000008324",51188,"SS18L2",8.61626710293257,8.50639526575418,8.46001424426989,8.67016448256547,8.59463204759798,8.28614360715703
"ENSG00000008382",84954,"MPND",8.85735190439559,8.48535434860078,8.83199372185232,8.94301689811886,8.91041738259843,8.64001881846944
"ENSG00000008394",4257,"MGST1",8.98354127690461,8.8353340526154,9.07039477349075,9.95378369578655,9.03347137506632,10.8663955342334
"ENSG00000008405",1407,"CRY1",10.2280836515964,10.1610338549954,10.1485155421175,10.0295693020747,9.91449780050703,10.3818172638299
"ENSG00000008441",4784,"NFIX",7.24608218943577,7.34655823630958,8.33690904973218,8.88532877910708,7.90144091194877,10.4044389500624
"ENSG00000008513",6482,"ST3GAL1",9.59566544954043,9.75252168824467,8.68767866460475,8.88759218335474,9.7431510883057,8.38791252003989
"ENSG00000008710",101930075,"PKD1",10.7273163773339,10.0799418418984,10.5230900868988,10.5789792051227,11.1298904851828,9.43010961676188
"ENSG00000008735",23542,"MAPK8IP2",10.8567851210505,10.5796135639501,10.579560853492,10.5699854003698,11.0521150222133,9.32336791275077
"ENSG00000008838",102466757,"MED24",10.9988249720158,10.792852557331,10.7552732192897,11.0045411063508,11.2568891596994,10.5799683102279
"ENSG00000008853",23221,"RHOBTB2",11.2719631326619,11.0302965843971,10.7515928147257,10.6390863290324,11.2137769551278,10.1111783911852
"ENSG00000008869",54497,"HEATR5B",12.1692143108902,12.2594863375602,12.0954173150921,11.8604532414993,12.1845845468001,11.3856945167915
"ENSG00000008952",7095,"SEC62",12.5479256788179,12.7117882075957,12.0983149993519,12.1707714432438,12.4097590568544,12.1534728416026
"ENSG00000008988",26795,"RPS20",12.7006502031809,12.7731563681569,13.1063569652585,13.3172883766121,12.9529849924902,13.4008039468248
"ENSG00000009307",7812,"CSDE1",14.4248305805639,14.4896043262851,14.2826876258763,14.5589169869528,14.4987672813904,14.4087974504806
"ENSG00000009335",9690,"UBE3C",11.7404281381294,11.8153445176647,11.6151141327221,11.5293894951728,11.5512727235443,11.4438444408518
"ENSG00000009413",5980,"REV3L",13.3319691973337,13.5645427907044,13.3611768025728,12.5899375631027,13.1057298418451,12.12748953251
"ENSG00000009694",10178,"TENM1",13.3503100811428,13.499520745123,12.6719012801221,11.8219772743712,12.6792055882272,10.9685015077326
"ENSG00000009709",5081,"PAX7",8.10036792266738,8.00011402452859,8.90563587758695,9.39778859556541,9.76124018777867,7.57521371537025
"ENSG00000009780",199870,"FAM76A",9.22834641107976,9.30589662141645,9.0503223635179,9.61084885768924,9.10770377477093,10.1372208886758
"ENSG00000009830",29954,"POMT2",9.82572338213493,9.61737352077139,9.82956991558016,10.0595879325352,9.64909880084376,10.607690405543
"ENSG00000009844",51534,"VTA1",11.652177089814,11.7780050096642,11.5051210631309,11.6513444900877,11.669291276389,11.5608763568784
"ENSG00000009954",9031,"BAZ1B",12.024804841084,12.1092556101568,12.107932111486,12.3040225626735,12.213536488967,12.2586074430922
"ENSG00000010017",10048,"RANBP9",11.3388419139404,11.3956887297596,11.4637645314813,11.1751588433302,11.3686343178596,11.0443588406498
"ENSG00000010072",83932,"SPRTN",9.3185835801817,9.27496786439684,9.43076039924191,9.43814318062658,9.19479255238343,9.75978210838174
"ENSG00000010165",51603,"METTL13",9.52185300149016,9.43621208570445,9.8800409624202,9.61220355813513,9.55959501004459,9.84666783918094
"ENSG00000010219",8798,"DYRK4",8.41526238047309,8.5716259528186,8.72901414737894,8.62717738039876,8.1617257213348,9.46200788947921
"ENSG00000010244",7756,"ZNF207",12.5449341602041,12.6557192282904,12.6173991449744,12.5875435849816,12.4204722054422,12.7905475976151
"ENSG00000010256",7384,"UQCRC1",11.8498337820556,11.6125071049449,11.6151141327221,11.9576847301584,11.7671115124409,11.7831716079532
"ENSG00000010270",83930,"STARD3NL",11.3967304069799,11.3841355543292,11.4072287969562,11.4517630844182,11.3357337996274,11.6779903785366
"ENSG00000010278",928,"CD9",7.56525643323783,7.53988435765027,7.14262307271437,8.170996303974,7.29741337058888,8.70910290205422
"ENSG00000010292",9918,"NCAPD2",9.63736254812588,9.70532942470237,10.4263134827779,11.0228962591469,10.239800597429,11.4766720558638
"ENSG00000010295",25900,"IFFO1",8.63734695395905,8.54752773082714,8.74922776923896,8.78191240320826,8.81653193472492,8.67499328417215
"ENSG00000010318",51533,"PHF7",7.94130735921634,7.95659813286832,7.80999330661002,7.86620128399781,8.02363190834666,7.8155843517861
"ENSG00000010322",11188,"NISCH",12.2858837640475,11.9971115917404,12.1499672747227,12.1077237360813,12.4472327993948,11.7874732877297
"ENSG00000010361",80199,"FUZ",8.0623983342981,7.89174002392985,8.2310682882703,8.44345352194618,8.36768961547744,8.55226106034741
"ENSG00000010404",3423,"IDS",12.0960317893248,12.2549643521755,11.8475951545054,11.3728990891823,11.768139141772,11.447309379639
"ENSG00000010539",7752,"ZNF200",9.65573558314784,9.6928353936988,9.57179879210083,9.65094008745036,9.61733762068727,9.32987426636864
"ENSG00000010626",10233,"LRRC23",8.52401500112819,8.26972452331277,8.54407072638982,9.63370546641686,8.68355949113787,10.7159927302009
"ENSG00000010803",22955,"SCMH1",11.2237742692136,11.1949327492284,11.0339945557809,10.7546969922985,11.2612762952985,10.0641105905562
"ENSG00000010810",2534,"FYN",12.9133902571261,12.9999500145497,12.7399629599973,12.9927891116947,12.9072427630736,12.9369332168472
"ENSG00000010818",3097,"HIVEP2",12.0863366469959,12.1215623830436,12.0020575504249,11.7779530558743,11.8363536440706,11.7796424806997
"ENSG00000011007",6924,"TCEB3",11.2087225516375,11.1765498631965,11.0329846208774,11.165095961504,11.1986064393445,11.2874801998228
"ENSG00000011009",11313,"LYPLA2",9.66180770056582,9.30824800149265,9.51472232583179,9.86471324983033,9.87673927726823,9.58831574357349
"ENSG00000011021",1185,"CLCN6",10.7680482732477,10.6757992922858,10.4954691229869,10.2302289391696,10.6156783974443,9.98160056442508
"ENSG00000011028",9902,"MRC2",7.63053546089497,7.07013779394973,10.0677909564804,9.48035691921567,8.97931056319902,9.93283376658289
"ENSG00000011105",10867,"TSPAN9",8.82485091785505,8.60699687418253,8.69291372621631,9.49807167823998,9.22334009897005,10.2753649107042
"ENSG00000011114",55727,"BTBD7",11.3045040040891,11.4011578593461,11.22825927831,11.3512802519012,11.3999165952226,11.2190419391306
"ENSG00000011132",9546,"APBA3",7.94130735921634,7.59203896578191,7.78946128339236,8.05504191537505,8.39363905244109,7.62263909333989
