"ensembl","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","hgnc_symbol"
"ENSG00000006744",1385.99315842749,0.414926691217776,0.197478252446941,2.10112600287093,0.035629906852244,0.147087837223564,60528,"ELAC2"
"ENSG00000006756",506.10872392191,0.452634157529521,0.54317344178467,0.833314228402497,0.404667533826797,0.598850722600123,414,"ARSD"
"ENSG00000006757",64.2101709715985,0.198604149781415,0.83681035303221,0.237334718746925,0.812397129738373,0.895319295976116,8228,"PNPLA4"
"ENSG00000006831",1429.54733443729,0.341859259330183,0.187018373333212,1.82794478016922,0.0675578394852755,0.213102634576413,79602,"ADIPOR2"
"ENSG00000006837",113.837715666782,-0.584713184034049,0.329649828861277,-1.77374029300682,0.0761061182849185,0.227691967049941,51265,"CDKL3"
"ENSG00000007047",831.983430201733,-0.466225691280588,0.272433256748345,-1.71133912520547,0.0870185277166451,0.245855373972186,57787,"MARK4"
"ENSG00000007062",1473.99447216641,3.39279181165255,0.792905564340388,4.27893555580605,1.8778921955373e-05,0.00080556909617878,8842,"PROM1"
"ENSG00000007080",175.512799517227,0.552158851181967,0.314300352901606,1.75678724533543,0.078954079918692,0.232734252222982,115098,"CCDC124"
"ENSG00000007168",13294.6999331076,-0.308771225748547,0.210371906208926,-1.46773982948987,0.142174907302175,0.326555861473949,5048,"PAFAH1B1"
"ENSG00000007202",6855.49473439892,0.20313174007252,0.186453845780251,1.08944784282929,0.275956443339716,0.477428150282001,9703,"KIAA0100"
"ENSG00000007237",374.211415888761,-5.76465943997062,0.577889549883484,-9.97536543294979,1.95380892704378e-23,1.68674766932848e-20,8522,"GAS7"
"ENSG00000007255",68.7941874852744,1.42226342819776,0.448952788449834,3.16795766679302,0.00153513872258938,0.0201375794635585,79090,"TRAPPC6A"
"ENSG00000007341",962.003478163892,0.176328125008851,0.200482767896332,0.879517610710706,0.379120688775142,0.576358581779775,54879,"ST7L"
"ENSG00000007350",119.809114576886,0.193955902254088,0.533417314927578,0.363610060690328,0.716149212987738,0.836824286751128,8277,"TKTL1"
"ENSG00000007372",1199.06478578201,0.313244305601134,0.896993736348377,0.349215711222621,0.726927371966399,0.844052869131471,5080,"PAX6"
"ENSG00000007376",148.568648340219,0.317577698525974,0.368810799257589,0.861085681778443,0.389190854507111,0.585520895227081,113000,"RPUSD1"
"ENSG00000007384",139.547047162238,0.99111320940039,0.539961820075988,1.83552461035284,0.0664279960335107,0.211212399500488,64285,"RHBDF1"
"ENSG00000007392",2158.38015354522,0.132434665909202,0.110993810777505,1.193171628053,0.232802163763257,0.433362309772776,55692,"LUC7L"
"ENSG00000007402",1274.41579265959,-0.568701910063114,0.393651276849798,-1.44468453046605,0.148546517035836,0.334455077834419,9254,"CACNA2D2"
"ENSG00000007516",1015.28223534159,0.740000634070676,0.348580741020888,2.12289592334745,0.0337625741517821,0.142662109745661,8938,"BAIAP3"
"ENSG00000007520",376.383199960759,0.302649379183475,0.297569277096855,1.01707199794341,0.309119180147404,0.50860796085292,115939,"TSR3"
"ENSG00000007541",488.654450348699,0.555535393526913,0.242930790054545,2.28680519831257,0.0222071959447617,0.110819363289376,9091,"PIGQ"
"ENSG00000007545",436.815909160863,-0.141354865227284,0.207587505156296,-0.680941105394832,0.495908757039437,0.674145031097898,57585,"CRAMP1L"
"ENSG00000007866",172.802114827621,1.18063440918613,0.562477215663418,2.0989906369694,0.0358177261118192,0.147646272387562,7005,"TEAD3"
"ENSG00000007923",1329.94032990754,0.116339788413455,0.149669415400709,0.777311704612321,0.436974891130537,0.626004373696962,55735,"DNAJC11"
"ENSG00000007944",373.332870176188,1.43222065703653,0.53627919023232,2.67066237721452,0.00757017472025857,0.0574858842281097,29116,"MYLIP"
"ENSG00000007968",143.727122723104,1.15888407132865,0.597308668584546,1.94017621420912,0.0523582781687025,0.185110032337929,1870,"E2F2"
"ENSG00000008018",2452.11354361752,0.223505979149534,0.138778317107204,1.61052521610332,0.107283245084236,0.276732673080961,5689,"PSMB1"
"ENSG00000008056",509.27302519646,-1.27121873196574,0.622768936930371,-2.04123657520811,0.0412273178716704,0.160054227588922,6853,"SYN1"
"ENSG00000008083",2359.91710115633,-0.196117535707275,0.322267366989385,-0.608555366742219,0.542819196494207,0.710396692984411,3720,"JARID2"
"ENSG00000008086",879.982663479015,-0.305171020218623,0.219933433651521,-1.38756084125963,0.165270812497244,0.356366801908278,6792,"CDKL5"
"ENSG00000008118",91.0145372761607,-0.515336239249544,0.647137272083142,-0.796332187127271,0.425838981997827,0.616388952828364,57172,"CAMK1G"
"ENSG00000008130",829.839020180714,0.34823450345148,0.131243430736043,2.65334806853571,0.00796976403059281,0.0591759315691911,65220,"NADK"
"ENSG00000008196",3396.60585827963,-0.792032112679371,0.205925595094663,-3.84620528747423,0.00011996126575664,0.00321128868972183,7021,"TFAP2B"
"ENSG00000008226",103.468681938185,2.0053165997535,0.821024626496341,2.44245609088613,0.0145877040486397,0.0860974188603794,9940,"DLEC1"
"ENSG00000008256",865.45769556508,0.49022872769168,0.178580252794667,2.74514522193755,0.00604841260070563,0.0504509198390983,9265,"CYTH3"
"ENSG00000008277",2557.15300865098,-0.695457650212353,0.221288936017471,-3.1427583444906,0.00167363949564044,0.0212286339332245,53616,"ADAM22"
"ENSG00000008282",524.909756613573,0.749240136883978,0.512722655992426,1.46129711282945,0.14393392186366,0.328832594615567,6856,"SYPL1"
"ENSG00000008283",754.462275779707,0.367191690462732,0.325708176291096,1.12736405528414,0.259588589959685,0.460363828940748,1534,"CYB561"
"ENSG00000008294",15532.1911304787,0.055712167835921,0.064376297537679,0.865414290147907,0.386811440416589,0.583490927866588,9043,"SPAG9"
"ENSG00000008300",3238.29825935853,-0.423512265262068,0.526187950119728,-0.8048688024226,0.420895393051151,0.61269133356682,1951,"CELSR3"
"ENSG00000008311",1213.3634235874,0.947492199658985,0.494429619116058,1.91633381785038,0.0553226189626268,0.190947360252565,10157,"AASS"
"ENSG00000008324",256.940377881138,-0.00198422072207979,0.224545532484921,-0.0088366074360132,0.992949499114184,0.996629227675063,51188,"SS18L2"
"ENSG00000008382",327.947309464567,0.138674466764539,0.239363886675618,0.579345818162068,0.562355855459497,0.72454262022778,84954,"MPND"
"ENSG00000008394",697.441567995508,1.38933416408545,0.530720226261075,2.61782780331044,0.00884914479853428,0.0630393177422145,4257,"MGST1"
"ENSG00000008405",1018.30899201667,-0.0641436782320761,0.193305024269843,-0.331826234079333,0.740020473665361,0.851683286347245,1407,"CRY1"
"ENSG00000008441",342.794767889081,2.38939779263956,0.887832033196182,2.69127233902314,0.00711800617941706,0.0553921235810072,4784,"NFIX"
"ENSG00000008513",503.658455403652,-0.363178530786972,0.560778180024882,-0.647633135031854,0.517222260763214,0.692285958132003,6482,"ST3GAL1"
"ENSG00000008710",1332.22571734762,0.0769980681003753,0.502744711713461,0.153155401352606,0.878275727216003,0.934073326758242,101930075,"PKD1"
"ENSG00000008735",1413.6920774061,-0.213793122426462,0.491004814415088,-0.435419605164451,0.663257882383137,0.800627556528731,23542,"MAPK8IP2"
"ENSG00000008838",1809.85095338433,0.12854254523194,0.241979568849806,0.531212390545768,0.59527160767077,0.750313604640903,102466757,"MED24"
"ENSG00000008853",1773.84144647014,-0.329677695896965,0.362477813979281,-0.909511377476498,0.363080254904935,0.562056209907192,23221,"RHOBTB2"
"ENSG00000008869",4034.28511068988,-0.339450683531681,0.255148073365112,-1.33040661077591,0.183384337635685,0.377896750308988,54497,"HEATR5B"
"ENSG00000008952",5159.98959222422,-0.231251592027949,0.222865381302774,-1.03762904169393,0.299442791848916,0.499634055092657,7095,"SEC62"
"ENSG00000008988",8449.40530179768,0.370716493106819,0.209880148573309,1.76632471258868,0.0773413878936761,0.229949426609158,26795,"RPS20"
"ENSG00000009307",22205.6310208282,0.0889652786279306,0.110636456499662,0.804122632291663,0.42132615498994,0.613124544761488,7812,"CSDE1"
"ENSG00000009335",3029.71373665168,-0.226117232928008,0.108297539916741,-2.08792584856356,0.036804524079153,0.150125415345059,9690,"UBE3C"
"ENSG00000009413",8612.12055194405,-0.771330255615003,0.297689241270875,-2.59105855596961,0.0095681209511253,0.0660492027475731,5980,"REV3L"
"ENSG00000009694",6667.37641669804,-1.2537394962584,0.495436439741553,-2.53057586339919,0.0113875456115319,0.0733315466350071,10178,"TENM1"
"ENSG00000009709",345.778996103131,1.04063494327756,0.771825594098697,1.34827731968745,0.177569204043615,0.3715745213535,5081,"PAX7"
"ENSG00000009780",587.133923573453,0.573703582993537,0.356720538539882,1.60827180106254,0.10777566377126,0.277588149109159,199870,"FAM76A"
"ENSG00000009830",887.15187187611,0.450845765422938,0.323688681373576,1.39283759787265,0.163668906088411,0.353907107044336,29954,"POMT2"
"ENSG00000009844",3067.45869312931,-0.0227783938447943,0.125514555694169,-0.181480097816675,0.855990753410967,0.920609396612542,51534,"VTA1"
"ENSG00000009954",4496.13165429413,0.182959049900806,0.0804882059374596,2.27311626305806,0.0230191746369965,0.112873219474914,9031,"BAZ1B"
"ENSG00000010017",2408.75049928954,-0.207555360782586,0.142299539884634,-1.45858068796889,0.144680552129579,0.329488932049797,10048,"RANBP9"
"ENSG00000010072",565.709054462006,0.167834869145735,0.233554026076682,0.718612613813946,0.472379639245104,0.655237675747657,83932,"SPRTN"
"ENSG00000010165",687.08147834228,0.0624005782330356,0.219586817438712,0.284172697436411,0.776278037613135,0.874284285539376,51603,"METTL13"
"ENSG00000010219",309.446103360672,0.373291029533045,0.488014538010155,0.764917846618079,0.444320466056582,0.631580777776468,8798,"DYRK4"
"ENSG00000010244",6117.3335734983,0.000646282977078328,0.147081538366435,0.00439404553594072,0.996494070189281,0.998160087501223,7756,"ZNF207"
"ENSG00000010256",3369.85688852576,0.146811012634125,0.139063295959516,1.05571359876918,0.291099082392545,0.492293899862861,7384,"UQCRC1"
"ENSG00000010270",2670.23136306494,0.103769971902196,0.141580180009051,0.732941375661218,0.463594186020308,0.647943289130931,83930,"STARD3NL"
"ENSG00000010278",126.480184732431,1.3245246708193,0.653055784625289,2.02819529663808,0.0425403197561787,0.163542843526885,928,"CD9"
"ENSG00000010292",1405.20033335877,1.12418112082431,0.436983649151849,2.57259310046557,0.0100939803276554,0.0680137318370263,9918,"NCAPD2"
"ENSG00000010295",303.749906281888,0.15518104165822,0.159552853504614,0.972599601007649,0.330752341032389,0.528843857701167,25900,"IFFO1"
"ENSG00000010318",132.909055703534,-0.00232263524276054,0.216108654921695,-0.0107475345844068,0.991424873173493,0.996039840944466,51533,"PHF7"
"ENSG00000010322",4405.05745027993,-0.0100470315955386,0.231835384145039,-0.043336920429942,0.965432960608908,0.983010871656409,11188,"NISCH"
"ENSG00000010361",199.896249326183,0.586918995328773,0.224897240575551,2.60972074991559,0.00906161598465427,0.0636340119959479,80199,"FUZ"
"ENSG00000010404",3525.99463172071,-0.554938552190338,0.200998387664877,-2.76091046618535,0.00576404758233961,0.048805079824333,3423,"IDS"
"ENSG00000010539",653.917873955373,-0.118273812711811,0.168135928338716,-0.703441637254024,0.481780566088539,0.66263416901135,7752,"ZNF200"
"ENSG00000010626",541.995847837458,1.8263229250412,0.596837232811603,3.06000166316315,0.00221335762362927,0.0254238924953073,10233,"LRRC23"
"ENSG00000010803",1893.96898582503,-0.403078975364341,0.358777052624203,-1.12348036870279,0.261233533546044,0.462084620165387,22955,"SCMH1"
"ENSG00000010810",7615.14068708544,0.0583195040691728,0.117040900716768,0.498283110536739,0.618284510399126,0.76769407877715,2534,"FYN"
"ENSG00000010818",3810.43661223478,-0.281734942888983,0.0828870031836433,-3.39902435928073,0.000676266929698755,0.0113917989023523,3097,"HIVEP2"
