"ensembl","entrez","hgnc_symbol","CD28_146","CD28_147","CD28_148","AD28_144","AD28_145","AD28_149"
"ENSG00000006715",27072,"VPS41",12.427001804444,12.4585034245919,12.3224992810395,12.2015717804244,12.3608473535927,12.30442340454
"ENSG00000006740",9912,"ARHGAP44",9.70751182156974,9.64381341204345,9.25681521467195,9.01915236404054,9.3426936580228,7.95394971599913
"ENSG00000006744",60528,"ELAC2",10.3686502829849,10.0997263473095,10.2799213360846,10.6644331558986,10.4116303756033,10.9120267304591
"ENSG00000006747",85477,"SCIN",5.79444368665566,5.46552759132683,5.54998155597759,6.56777676151927,5.65100804802092,7.24318562332151
"ENSG00000006756",414,"ARSD",8.92269892955646,8.88013274857272,8.78914280319124,8.9797050608518,8.16550194954309,10.1065551431357
"ENSG00000006757",8228,"PNPLA4",6.91510994455157,6.99942757284251,5.35732918931479,6.27693398128026,6.87500208837037,7.03118990762337
"ENSG00000006831",79602,"ADIPOR2",10.3551469988536,10.3957214214778,10.2525944187872,10.6690013404365,10.4300294812063,10.927783441505
"ENSG00000006837",51265,"CDKL3",7.39961183323334,7.74207903781183,7.18706965575608,7.01472212111245,6.82090413536287,7.27097321935841
"ENSG00000007001",151531,"UPP2",5.86139787957478,6.45848847367628,5.42649563501257,5.15355979567351,5.88762378080778,5.90830903417863
"ENSG00000007047",57787,"MARK4",10.0621206184373,9.78566493052216,10.0352735649449,9.55917145276728,9.877764139067,9.08560607706357
"ENSG00000007062",8842,"PROM1",7.77322961406148,7.57473639637368,8.90798021039037,11.0092789634622,9.36109046945191,12.4341839485618
"ENSG00000007080",115098,"CCDC124",7.54722329291573,7.1331233730721,7.78917161311271,8.09373077498851,8.09212814054703,7.70822699682206
"ENSG00000007168",5048,"PAFAH1B1",13.8960225047882,13.943761354634,13.6481553927904,13.587606631248,13.785262716673,13.2216257110723
"ENSG00000007174",1770,"DNAH9",5.18257312582074,5.46552759132683,4.83316464602235,6.64798922214262,5.33613189923179,9.31013457971162
"ENSG00000007202",9703,"KIAA0100",12.6296834815192,12.5449386817794,12.7234943903885,12.7575128418295,12.6367673549484,13.1329710685612
"ENSG00000007237",8522,"GAS7",9.78282623286906,9.75401808153724,9.15337443544042,5.76199468198928,5.73605742738472,4.98227708343452
"ENSG00000007255",79090,"TRAPPC6A",5.95465584600531,6.11548283511339,6.53611599372359,7.33028703928262,6.74128562372967,7.28011318406573
"ENSG00000007264",4145,"MATK",7.39961183323334,7.08999443446661,6.41002813592069,6.53182150792986,7.2196772938622,5.39939411396099
"ENSG00000007341",54879,"ST7L",9.72097927071388,9.87354069739417,10.0130507428573,9.9380749059816,9.89174295762424,10.3224546441721
"ENSG00000007350",8277,"TKTL1",6.73775571484957,7.02263945674252,7.76983626148263,7.87444395829777,7.23605233964935,6.94091440495152
"ENSG00000007372",5080,"PAX6",8.49460047874568,8.66369772915705,11.3159460501874,10.2870468771159,9.12955076762978,11.1866091009718
"ENSG00000007376",113000,"RPUSD1",7.65667657097172,7.02263945674252,7.53756640743758,7.75558877772476,7.95750907090884,7.29821425037847
"ENSG00000007384",64285,"RHBDF1",6.88713306090225,6.79782201965607,7.40523052751509,7.69478225056777,7.03483351643339,8.43716171459935
"ENSG00000007392",55692,"LUC7L",11.0363568691914,10.9672429765256,11.0711060459426,11.1931224323651,11.2727554069607,11.0551900602013
"ENSG00000007402",9254,"CACNA2D2",10.7431630156113,10.6619631998972,10.3669115058879,9.99429692037479,10.6289488461294,9.28808371697754
"ENSG00000007516",8938,"BAIAP3",9.87691479168026,9.35044561697199,9.64115918160283,10.4769277549056,9.68834090058516,10.7433901699439
"ENSG00000007520",115939,"TSR3",8.61108114247378,8.22079754650138,8.78914280319124,8.89517469001433,9.11444185851153,8.46107556742522
"ENSG00000007541",9091,"PIGQ",8.94256955542403,8.36065264122667,8.92542068244664,9.39699259528897,9.31276074926625,9.16521439970917
"ENSG00000007545",57585,"CRAMP1L",8.7863731136618,8.81371048992211,9.23251921291333,8.87946174094531,8.9269816576949,8.72723541293781
"ENSG00000007866",7005,"TEAD3",6.95601728259949,6.66945012346385,7.72030774534538,8.19552225621863,7.35305704662163,8.61814532905538
"ENSG00000007923",55735,"DNAJC11",10.4791584448092,10.4118160611017,10.1452416723718,10.5245192384603,10.5276376130519,10.4086986365447
"ENSG00000007944",29116,"MYLIP",8.04396352251542,8.15052606689663,7.46693925898013,9.19075914678971,8.09655045793108,9.83894711280269
"ENSG00000007968",1870,"E2F2",6.81453146377142,6.56014381888045,7.47896063631567,8.32749606903964,6.92700672771746,8.13383574488698
"ENSG00000008018",5689,"PSMB1",11.1380435443807,11.1317257456859,11.2036272117899,11.4314453916075,11.2056995822659,11.5415537796741
"ENSG00000008056",6853,"SYN1",9.37405284597675,9.59575439792079,9.70305908411784,8.48739978156719,9.09697790110618,6.90544743871261
"ENSG00000008083",3720,"JARID2",11.2596247823706,11.3048573233882,11.3662019475223,11.2213855090847,11.5468631660027,10.4420014342662
"ENSG00000008086",6792,"CDKL5",9.87691479168026,10.1050161737995,9.93568219732656,9.73636981016692,9.95241594922751,9.37223549022218
"ENSG00000008118",57172,"CAMK1G",7.32977551680943,7.20548736892645,7.04727665507075,6.91846073733418,7.36793848071053,5.82509548695555
"ENSG00000008128",728642,"CDK11A",6.09471764652918,5.50827382527218,5.7566660963342,6.18419659643198,6.21296121067117,6.21132175442465
"ENSG00000008130",65220,"NADK",9.68805156229582,9.45777884130788,9.59564625616943,9.99429692037479,9.96929207799124,9.83439252623056
"ENSG00000008196",7021,"TFAP2B",11.8805583878568,12.0250687611959,12.2859116977649,11.2814254702885,11.5440509867353,11.0778346828228
"ENSG00000008226",9940,"DLEC1",6.09471764652918,6.138575551809,6.60622528947501,6.89097348134164,6.48299202098858,8.69066395457111
"ENSG00000008256",9265,"CYTH3",9.57605061695398,9.46808485815408,9.64115918160283,9.93699274541638,9.89553194705602,10.2873475614453
"ENSG00000008277",53616,"ADAM22",11.5996079924641,11.7543109378308,11.5351502161563,11.0185126648257,11.2289000631654,10.5978712788874
"ENSG00000008282",6856,"SYPL1",8.39696380778318,8.58995359002489,9.15706798250333,9.27202853035591,8.49801654126369,10.1499580778935
"ENSG00000008283",1534,"CYB561",9.79014559656014,9.50258362411835,8.89475949149383,9.62383422388642,9.64847154482313,10.1103270271439
"ENSG00000008294",9043,"SPAG9",13.8452426423479,13.8749147095061,13.9349279214884,13.9677427270869,13.9617976397841,13.9599970373227
"ENSG00000008300",1951,"CELSR3",11.8166261760719,11.5591095595507,12.1486241659195,11.5091943072103,12.1295919939552,10.0837142003026
"ENSG00000008311",10157,"AASS",9.35935872166051,9.49454031071792,10.249141846146,10.6884170161077,9.67075726801761,11.2810775138159
"ENSG00000008324",51188,"SS18L2",8.32290381463278,8.18106734042798,8.13659993974101,8.40497508672486,8.31323754234228,7.93692800465086
"ENSG00000008382",84954,"MPND",8.60693171943036,8.15566193032998,8.57912507829262,8.7247072114147,8.68524853471602,8.36715116498703
"ENSG00000008394",4257,"MGST1",8.75298625095296,8.57090916580823,8.85435117979231,9.8499777131572,8.82718476938326,10.8136908075155
"ENSG00000008405",1407,"CRY1",10.1242378033993,10.0415999077646,10.0412753405822,9.93156972069287,9.80576069888998,10.3050079537546
"ENSG00000008441",4784,"NFIX",6.53288255951566,6.66945012346385,7.98607309300728,8.65780950124046,7.4470616093402,10.3289431075234
"ENSG00000008513",6482,"ST3GAL1",9.44070936538191,9.60138220628983,8.40948651671779,8.66044101888384,9.61973881459899,8.06249721515167
"ENSG00000008710",101930075,"PKD1",10.6507375387899,9.95490034310002,10.4383792121213,10.515125766174,11.0876139702439,9.2746891761194
"ENSG00000008735",23542,"MAPK8IP2",10.785873789565,10.484636656632,10.4977700651575,10.5056707032124,11.0070480510748,9.155501018472
"ENSG00000008838",102466757,"MED24",10.9335757078564,10.7078730310658,10.6818741256706,10.9595414262821,11.218858716322,10.5139970772583
"ENSG00000008853",23221,"RHOBTB2",11.2161578142745,10.9548487129977,10.6780281780717,10.5782431665597,11.1743466862531,10.016960687426
"ENSG00000008869",54497,"HEATR5B",12.13441164917,12.2146341839883,12.0612805321239,11.8400751624911,12.1684556919963,11.3512682239511
"ENSG00000008952",7095,"SEC62",12.518749411044,12.6730683081898,12.0642297099031,12.1562817559338,12.3971404202043,12.1364741868944
"ENSG00000008988",26795,"RPS20",12.6733571048726,12.7351301584908,13.0851533860321,13.3162581397155,12.9468881289301,13.3981719841422
"ENSG00000009307",7812,"CSDE1",14.4093016803943,14.4626877780063,14.268590294048,14.5642890036901,14.5020520898026,14.4114247226326
"ENSG00000009335",9690,"UBE3C",11.697194510504,11.762281598524,11.5708424254134,11.5011662509755,11.5217624348372,11.4110857570983
"ENSG00000009413",5980,"REV3L",13.3106542779196,13.5332580158546,13.3420366490603,12.5816365063996,13.1010662164947,12.1100399260893
"ENSG00000009694",10178,"TENM1",13.3291327467119,13.4678105867333,12.6462200758516,11.8007769895029,12.6701277704068,10.9199266027515
"ENSG00000009709",5081,"PAX7",7.68871085644818,7.55136496457677,8.66477820742594,9.24077184311462,9.63945981501633,7.0091770860762
"ENSG00000009780",199870,"FAM76A",9.0318305925026,9.10829622417673,8.83140093100344,9.47664350763705,8.91207237690676,10.0448228044327
"ENSG00000009830",29954,"POMT2",9.69196470039186,9.45363569084367,9.69800114072495,9.96380594725627,9.51686801201897,10.5431207983355
"ENSG00000009844",51534,"VTA1",11.6068756445639,11.7241298713734,11.4580150198405,11.6262221406843,11.6427384285479,11.5312772536933
"ENSG00000009954",9031,"BAZ1B",11.9874371738289,12.0619034335048,12.0740169853811,12.2916980848039,12.1978902053374,12.2433528423613
"ENSG00000010017",10048,"RANBP9",11.2850898242803,11.3321708914662,11.4155357791773,11.1362930608606,11.3340437782362,10.9986689246045
"ENSG00000010072",83932,"SPRTN",9.13325891648671,9.07359697388675,9.26025282405642,9.28570540205282,9.01099811992904,9.63754578100279
"ENSG00000010165",51603,"METTL13",9.35935872166051,9.25365669040609,9.75268524011619,9.47813288802141,9.41842844197606,9.73200038009733
"ENSG00000010219",8798,"DYRK4",8.08046482637731,8.25945148728711,8.45832594506964,8.35379168295463,7.78147863560376,9.31013457971162
"ENSG00000010244",7756,"ZNF207",12.5157189803775,12.6163392469762,12.5910550570148,12.579212039859,12.4080073227564,12.7824091013959
